register,condition,feature_group,feature,n_pairs,median_t015,median_t100,direction,cohens_dz,rank_biserial,p_value,p_fdr_bh,significant_fdr_0.05
formal,baseline,pos_proportions,pos_NUM,170,0.0,0.0,=,0.03440299027208214,0.06557377049180328,0.6560766667919081,0.9211978654485694,False
formal,baseline,pos_proportions,pos_PART,170,0.021390986044383435,0.02154405507851783,t1.0>t0.15,-0.05475615365819074,-0.06074991400068799,0.49210277830456994,0.8974763022305108,False
formal,baseline,pos_proportions,pos_PRON,170,0.021322058556101108,0.02044298948248241,t1.0<t0.15,-0.021279455786350904,-0.026486334178641872,0.7658945938815701,0.9773525698388214,False
formal,baseline,pos_proportions,pos_PROPN,170,0.006230590062111801,0.006042351223074114,t1.0<t0.15,-0.06302401686013297,-0.0855170470555086,0.3363763203482273,0.850358759407237,False
formal,baseline,pos_proportions,pos_PUNCT,170,0.1548808928868899,0.1527417746759721,t1.0<t0.15,-0.024911798284334926,-0.06969384244926041,0.4306339297418428,0.8573830580099243,False
formal,baseline,pos_proportions,pos_SCONJ,170,0.013733500942803269,0.011764705882352941,t1.0<t0.15,-0.15525721292613956,-0.14163024307951844,0.11906036605960235,0.850358759407237,False
formal,baseline,pos_proportions,pos_SYM,170,0.0,0.0,=,0.14038718587200014,0.7222222222222222,0.0687035743228782,0.850358759407237,False
formal,baseline,pos_proportions,pos_VERB,170,0.09810202014182706,0.09704081632653061,t1.0<t0.15,-0.01116143701917214,-0.04169857292029238,0.6382491336596727,0.9211978654485694,False
formal,baseline,pos_proportions,pos_X,170,0.0,0.0,=,0.0,0.0,1.0,1.0,False
formal,human_like,stylometric_surface,bigram_repetition_rate,170,0.05172833199542679,0.04563793327838271,t1.0<t0.15,-0.2610669120114316,-0.256828345373237,0.003681347693189738,0.0773083015569845,False
formal,human_like,stylometric_surface,function_word_rate,170,0.3990708002759572,0.3988429641519529,t1.0<t0.15,-0.048140953314444956,-0.027313381492948055,0.7574254505438306,0.9356432036129673,False
formal,human_like,stylometric_surface,mattr,170,0.7574563820018365,0.7653994708994707,t1.0>t0.15,0.2806511472815048,0.30526315789473685,0.0005565368812618606,0.01753091175974861,True
formal,human_like,stylometric_surface,mtld,170,116.18487258341243,125.04441102534793,t1.0>t0.15,0.275530880349713,0.30691434468524253,0.0005192416122268513,0.01753091175974861,True
formal,human_like,stylometric_surface,punct_colon,170,0.31950186291022303,0.0,t1.0<t0.15,-0.06548034428368191,-0.10110192837465565,0.3364847844307066,0.6188507791700074,False
formal,human_like,stylometric_surface,punct_comma,170,4.41827173347215,4.284522319566124,t1.0<t0.15,-0.02985895100502642,-0.03543334493560738,0.6895187505856333,0.8870953110987724,False
formal,human_like,stylometric_surface,punct_dash,170,0.0,0.0,=,0.05129364790512137,0.07892107892107893,0.5473834010312857,0.8004387952650174,False
formal,human_like,stylometric_surface,punct_period,170,4.130335885965578,4.130335885965578,=,-0.044660561454878886,-0.05717137154262903,0.5216601012562528,0.8004387952650174,False
formal,human_like,stylometric_surface,punct_semicolon,170,0.0,0.0,=,-0.07669649888473702,-1.0,0.31731050786291415,0.6057746059201089,False
formal,human_like,stylometric_surface,trigram_repetition_rate,170,0.009708737864077669,0.006908483474525713,t1.0<t0.15,-0.17496002931946772,-0.1639937106918239,0.07286988580890787,0.5634246468025151,False
formal,human_like,stylometric_surface,ttr,170,0.6390388223408862,0.6448064578875705,t1.0>t0.15,0.09088912587969379,0.07671138630890953,0.38568856503128524,0.6567129620802965,False
formal,human_like,syntactic_complexity,dep_distance_mean,170,3.439886480908153,3.48478913696305,t1.0>t0.15,0.028516209096864135,0.051668386652906774,0.5590366189152502,0.8004387952650174,False
formal,human_like,syntactic_complexity,n_sentences,170,9.0,10.0,t1.0>t0.15,0.09658690805245067,0.1450165328294757,0.12368076872426198,0.5634246468025151,False
formal,human_like,syntactic_complexity,subordinate_clause_rate,170,1.375,1.3333333333333333,t1.0<t0.15,-0.063324792271538,-0.053393213572854294,0.549538524053759,0.8004387952650174,False
formal,human_like,syntactic_complexity,tree_depth_max,170,7.0,7.0,=,0.10800352611066755,0.15007330401172864,0.13304006703873436,0.5634246468025151,False
formal,human_like,syntactic_complexity,tree_depth_mean,170,5.0,5.0,=,-0.0010977259609754807,0.003852769177846577,0.9652486018682652,1.0,False
formal,human_like,pragmatic_markers,epistemic_count,170,0.0,0.0,=,0.06365706823599004,0.1497584541062802,0.3438059884277819,0.6188507791700074,False
formal,human_like,pragmatic_markers,epistemic_rate,170,0.0,0.0,=,0.04511244779176768,0.12207792207792208,0.4309322624828752,0.6961213470877214,False
formal,human_like,pragmatic_markers,hedge_count,170,4.0,4.0,=,-0.01868517378555085,-0.039812096300645916,0.6899630197434896,0.8870953110987724,False
formal,human_like,pragmatic_markers,hedge_formal_count,170,0.0,0.0,=,0.10314356746568086,0.6,0.17971249487899976,0.5634246468025151,False
formal,human_like,pragmatic_markers,hedge_formal_rate,170,0.0,0.0,=,0.10847205397952643,0.7333333333333333,0.13801073756865953,0.5634246468025151,False
formal,human_like,pragmatic_markers,hedge_informal_count,170,0.0,0.0,=,0.10357171811876208,0.2055944055944056,0.12007799994714895,0.5634246468025151,False
formal,human_like,pragmatic_markers,hedge_informal_rate,170,0.0,0.0,=,0.11554466631248585,0.21458625525946703,0.07388681826531343,0.5634246468025151,False
formal,human_like,pragmatic_markers,hedge_neutral_count,170,4.0,3.0,t1.0<t0.15,-0.07034867900326937,-0.10888491353607632,0.27534715168617063,0.5782290185409583,False
formal,human_like,pragmatic_markers,hedge_neutral_rate,170,1.9834764933446987,1.694915254237288,t1.0<t0.15,-0.13314657272812572,-0.15839749073282008,0.07583983416773263,0.5634246468025151,False
formal,human_like,pragmatic_markers,hedge_rate,170,2.141847223814437,1.932367149758454,t1.0<t0.15,-0.07354879123119108,-0.09854888701042547,0.2679271508378498,0.5782290185409583,False
formal,human_like,pragmatic_markers,n_alpha_tokens,170,193.5,200.0,t1.0>t0.15,0.09117304540672128,0.11002092201139889,0.21886998022137927,0.5702332962354649,False
formal,human_like,pragmatic_markers,negation_count,170,0.0,0.5,t1.0>t0.15,0.08598213162805024,0.17297297297297298,0.17924722282775463,0.5634246468025151,False
formal,human_like,pragmatic_markers,negation_rate,170,0.0,0.1488095238095238,t1.0>t0.15,0.10066509001125801,0.14806828391734053,0.18780821560083838,0.5634246468025151,False
formal,human_like,pragmatic_markers,negation_sentence_rate,170,0.0,0.03125,t1.0>t0.15,0.09375779143842114,0.13312173263629573,0.24074024088782398,0.5702332962354649,False
formal,human_like,ner,ner_EVN_rate,170,0.0,0.0,=,-0.07669649888473704,-1.0,0.31731050786291415,0.6057746059201089,False
formal,human_like,ner,ner_LOC_rate,170,0.0,0.0,=,-0.036881961308604494,-0.005042016806722689,0.9795406743609374,1.0,False
formal,human_like,ner,ner_MSR_rate,170,0.0,0.0,=,0.0,0.0,1.0,1.0,False
formal,human_like,ner,ner_OBJ_rate,170,0.0,0.0,=,-0.07669649888473704,-1.0,0.31731050786291415,0.6057746059201089,False
formal,human_like,ner,ner_ORG_rate,170,0.0,0.0,=,-0.060105584921999515,-0.19076923076923077,0.40419533013704767,0.6701133104903686,False
formal,human_like,ner,ner_PRS_rate,170,0.0,0.0,=,0.11112766568357947,0.3619047619047619,0.15600357596610903,0.5634246468025151,False
formal,human_like,ner,ner_TME_rate,170,0.0,0.0,=,-0.10844502641930348,-0.8,0.14412703481601533,0.5634246468025151,False
formal,human_like,ner,ner_WRK_rate,170,0.0,0.0,=,-0.10273289150303962,-1.0,0.17971249487899976,0.5634246468025151,False
formal,human_like,ner,ner_total_rate,170,0.0,0.0,=,-0.041890192642323056,-0.022793687901811806,0.8799948170507821,1.0,False
formal,human_like,textstat,char_count,170,1482.5,1514.0,t1.0>t0.15,0.09708269814485412,0.09693842449260406,0.2729914699149404,0.5782290185409583,False
formal,human_like,textstat,rough_syllable_count_sv,170,450.5,462.0,t1.0>t0.15,0.10300454935815744,0.10355029585798817,0.24438569838662783,0.5702332962354649,False
formal,human_like,textstat,textstat_flesch_kincaid_grade,170,14.737742040285902,14.599151320151321,t1.0<t0.15,0.016518844560717443,-0.0015823873409012727,0.9857235364221358,1.0,False
formal,human_like,textstat,textstat_flesch_reading_ease,170,27.369510976466472,27.985207164920382,t1.0>t0.15,0.0011596937517947912,0.013966288269693842,0.8745098598728851,1.0,False
formal,human_like,textstat,textstat_gunning_fog,170,18.12872901457753,17.820650647534624,t1.0<t0.15,-0.05445472216908639,-0.08125214998280014,0.35819484571725957,0.6268409800052042,False
formal,human_like,textstat,textstat_smog_index,170,15.903189008614273,15.739918430582094,t1.0<t0.15,-0.0410225534214254,-0.06319890339802323,0.4800458103580869,0.756072151313987,False
formal,human_like,textstat,word_count,170,195.0,202.0,t1.0>t0.15,0.0930372161741219,0.11207796728158718,0.2063147801512829,0.5702332962354649,False
formal,human_like,pos_proportions,pos_ADJ,170,0.09936976232999038,0.09924834473027244,t1.0<t0.15,0.11642518444823338,0.15376676986584106,0.08206726045819926,0.5634246468025151,False
formal,human_like,pos_proportions,pos_ADP,170,0.10368112014453477,0.10434782608695652,t1.0>t0.15,-0.011806916665714914,-0.021809425524595805,0.8051992971052757,0.9571236927855165,False
formal,human_like,pos_proportions,pos_ADV,170,0.04564315352697095,0.050000555561728464,t1.0>t0.15,0.10969971243608864,0.12514619883040937,0.15701865302328652,0.5634246468025151,False
formal,human_like,pos_proportions,pos_AUX,170,0.032323364241870184,0.03366948840633051,t1.0>t0.15,-0.09069971198527603,-0.10643926209537069,0.23010263801718567,0.5702332962354649,False
formal,human_like,pos_proportions,pos_CCONJ,170,0.06393163140409162,0.064665894664608,t1.0>t0.15,0.033380252005689975,0.10464396284829722,0.23667918765167872,0.5702332962354649,False
formal,human_like,pos_proportions,pos_DET,170,0.041335123260922625,0.041922598970353275,t1.0>t0.15,-0.03927471974110256,-0.02428620571035432,0.7835992288113266,0.9493606041367996,False
formal,human_like,pos_proportions,pos_INTJ,170,0.0,0.0,=,0.0,0.0,1.0,1.0,False
formal,human_like,pos_proportions,pos_NOUN,170,0.26638449423723964,0.2682987510573718,t1.0>t0.15,0.05761550606743992,0.041210870313037495,0.6412025776043174,0.859484306150468,False
formal,human_like,pos_proportions,pos_NUM,170,0.0,0.0,=,0.011401177903479085,0.05143191116306254,0.7333561004376854,0.9240286865514835,False
formal,human_like,pos_proportions,pos_PART,170,0.027433342889908258,0.024656939378148342,t1.0<t0.15,-0.1357667586241816,-0.14597981204316046,0.09978204814286892,0.5634246468025151,False
formal,human_like,pos_proportions,pos_PRON,170,0.029562779180423382,0.029953857985132018,t1.0>t0.15,0.01795712967927016,0.04176126590987272,0.6367540631192667,0.859484306150468,False
formal,human_like,pos_proportions,pos_PROPN,170,0.004347826086956522,0.004140804499159836,t1.0<t0.15,0.009722932099609932,-0.0031708749266001176,0.974974512084021,1.0,False
formal,human_like,pos_proportions,pos_PUNCT,170,0.12047725915042705,0.1192145530342508,t1.0<t0.15,-0.010765608925396311,0.011625478593804386,0.8957148870413296,1.0,False
formal,human_like,pos_proportions,pos_SCONJ,170,0.01705764684488089,0.0158312447786132,t1.0<t0.15,0.013455124691280249,0.04286205710354317,0.6278962827390102,0.859484306150468,False
formal,human_like,pos_proportions,pos_SYM,170,0.0,0.0,=,0.12923979014985273,0.8095238095238095,0.07473549830588248,0.5634246468025151,False
formal,human_like,pos_proportions,pos_VERB,170,0.107995962767747,0.10476798884952668,t1.0<t0.15,-0.12801871499893766,-0.1434468524251806,0.1047784560877867,0.5634246468025151,False
formal,human_like,pos_proportions,pos_X,170,0.0,0.0,=,0.0,0.0,1.0,1.0,False
formal,detector_aware,stylometric_surface,bigram_repetition_rate,170,0.03257640067911714,0.02919863597612958,t1.0<t0.15,-0.13092023760170118,-0.14542290288896623,0.10108169173415123,0.7073298192456807,False
formal,detector_aware,stylometric_surface,function_word_rate,170,0.4054287817445712,0.4054728220402085,t1.0>t0.15,-0.05604339584075596,-0.052769177846577225,0.5506937046376899,0.9365921866188556,False
formal,detector_aware,stylometric_surface,mattr,170,0.7746250284932755,0.783170182841069,t1.0>t0.15,0.16087573180587605,0.19325765393876848,0.02886073991837022,0.38880016738257656,False
formal,detector_aware,stylometric_surface,mtld,170,131.18146858086004,138.8393102855177,t1.0>t0.15,0.22077975390084023,0.22724458204334366,0.010178302186348475,0.38880016738257656,False
formal,detector_aware,stylometric_surface,punct_colon,170,0.0,0.0,=,0.06449579939141917,0.14782608695652175,0.3878525441607248,0.8726682243616307,False
formal,detector_aware,stylometric_surface,punct_comma,170,2.7777777777777777,2.7624309392265194,t1.0<t0.15,-0.06584182410435879,-0.08331613347093224,0.3461158369620535,0.8386652972542066,False
formal,detector_aware,stylometric_surface,punct_dash,170,0.0,0.0,=,0.01648462480286971,0.032615026208503206,0.7759765269221203,0.9692804529575011,False
formal,detector_aware,stylometric_surface,punct_period,170,6.385612348915101,6.561516807418447,t1.0>t0.15,0.15963299772874945,0.1867905056759546,0.03466483062157375,0.38880016738257656,False
formal,detector_aware,stylometric_surface,punct_semicolon,170,0.0,0.0,=,-0.06557442619218057,-0.4444444444444444,0.2626182904425206,0.8310168752204647,False
formal,detector_aware,stylometric_surface,trigram_repetition_rate,170,0.005586766541822722,0.0,t1.0<t0.15,-0.10742445388018156,-0.15936507936507938,0.12207544619788946,0.7073298192456807,False
formal,detector_aware,stylometric_surface,ttr,170,0.6772189941895411,0.6873397435897436,t1.0>t0.15,0.15457090868148585,0.184963452836756,0.037028587369769196,0.38880016738257656,False
formal,detector_aware,syntactic_complexity,dep_distance_mean,170,2.9751134020618557,2.995121951219512,t1.0>t0.15,-0.011228045200606343,0.0018575851393188853,0.9832410113033144,1.0,False
formal,detector_aware,syntactic_complexity,n_sentences,170,12.0,13.0,t1.0>t0.15,0.07420848341813875,0.05753670961941864,0.5524204609333041,0.9365921866188556,False
formal,detector_aware,syntactic_complexity,subordinate_clause_rate,170,0.8571428571428571,0.8516483516483516,t1.0<t0.15,-0.09739994299152947,-0.12522045855379188,0.16816247880842983,0.7073298192456807,False
formal,detector_aware,syntactic_complexity,tree_depth_max,170,6.0,6.0,=,-0.10995271233945998,-0.1415929203539823,0.17327822186823394,0.7073298192456807,False
formal,detector_aware,syntactic_complexity,tree_depth_mean,170,3.9,3.7596153846153846,t1.0<t0.15,-0.11114968460517854,-0.12574850299401197,0.15996061077694612,0.7073298192456807,False
formal,detector_aware,pragmatic_markers,epistemic_count,170,0.0,0.0,=,0.09407290785141902,0.21428571428571427,0.1702283457486865,0.7073298192456807,False
formal,detector_aware,pragmatic_markers,epistemic_rate,170,0.0,0.0,=,0.08839242165987135,0.18000904568068749,0.20364518195049208,0.7127581368267223,False
formal,detector_aware,pragmatic_markers,hedge_count,170,4.0,4.0,=,-0.06220043283994377,-0.06099290780141844,0.5256871224625852,0.9365921866188556,False
formal,detector_aware,pragmatic_markers,hedge_formal_count,170,0.0,0.0,=,0.032624619371606614,0.11029411764705882,0.673578401984493,0.9365921866188556,False
formal,detector_aware,pragmatic_markers,hedge_formal_rate,170,0.0,0.0,=,0.027270045625072244,0.013071895424836602,0.962238472101115,1.0,False
formal,detector_aware,pragmatic_markers,hedge_informal_count,170,1.0,1.0,=,-0.08828001348352758,-0.0877968877968878,0.4025721958053282,0.8745533908874372,False
formal,detector_aware,pragmatic_markers,hedge_informal_rate,170,0.5780346820809249,0.5586592178770949,t1.0<t0.15,-0.07204258489158312,-0.07031857031857032,0.46569574967245486,0.9365921866188556,False
formal,detector_aware,pragmatic_markers,hedge_neutral_count,170,3.0,3.0,=,-0.021382503276110625,-0.014660802345728375,0.8866543118027437,0.9977696090613974,False
formal,detector_aware,pragmatic_markers,hedge_neutral_rate,170,1.7467581998474446,1.680672268907563,t1.0<t0.15,0.024743657925507062,0.05147864184008762,0.5662870249379477,0.9365921866188556,False
formal,detector_aware,pragmatic_markers,hedge_rate,170,2.3739081431389124,2.3122159850307407,t1.0<t0.15,-0.01538809300978775,-0.012688907898488738,0.8869063191656866,0.9977696090613974,False
formal,detector_aware,pragmatic_markers,n_alpha_tokens,170,168.0,169.0,t1.0>t0.15,-0.041227189297352446,-0.09033367733058136,0.30698930905746824,0.8329400831401497,False
formal,detector_aware,pragmatic_markers,negation_count,170,1.0,1.5,t1.0>t0.15,0.0330022059978087,0.04921596025461885,0.6395205653104086,0.9365921866188556,False
formal,detector_aware,pragmatic_markers,negation_rate,170,0.7797537619699042,0.900974025974026,t1.0>t0.15,0.030606950354542545,0.03420762244291656,0.7135940469476995,0.9365921866188556,False
formal,detector_aware,pragmatic_markers,negation_sentence_rate,170,0.10263157894736842,0.1111111111111111,t1.0>t0.15,-0.022366451989033136,-0.028544061302681993,0.7663431730951686,0.9692804529575011,False
formal,detector_aware,ner,ner_EVN_rate,170,0.0,0.0,=,-0.07669649888473702,-1.0,0.31731050786291415,0.8329400831401497,False
formal,detector_aware,ner,ner_LOC_rate,170,0.0,0.0,=,-0.05217787878723797,-0.059113300492610835,0.7846556047751199,0.9692804529575011,False
formal,detector_aware,ner,ner_MSR_rate,170,0.0,0.0,=,0.0,0.0,1.0,1.0,False
formal,detector_aware,ner,ner_OBJ_rate,170,0.0,0.0,=,0.0,0.0,1.0,1.0,False
formal,detector_aware,ner,ner_ORG_rate,170,0.0,0.0,=,-0.1503632981114575,-0.5428571428571428,0.03334022025101753,0.38880016738257656,False
formal,detector_aware,ner,ner_PRS_rate,170,0.0,0.0,=,0.0013780128756226014,-0.0380952380952381,0.8812927086539598,0.9977696090613974,False
formal,detector_aware,ner,ner_TME_rate,170,0.0,0.0,=,0.11270787248442045,1.0,0.06788915486182899,0.6110023937564609,False
formal,detector_aware,ner,ner_WRK_rate,170,0.0,0.0,=,-0.04923010566308306,-0.3333333333333333,0.5929800980174267,0.9365921866188556,False
formal,detector_aware,ner,ner_total_rate,170,0.0,0.0,=,-0.1254046625715712,-0.21254901960784314,0.19086677662185036,0.7073298192456807,False
formal,detector_aware,textstat,char_count,170,1234.0,1223.5,t1.0<t0.15,-0.008623137355580526,-0.03501891984864121,0.6921043906999542,0.9365921866188556,False
formal,detector_aware,textstat,rough_syllable_count_sv,170,371.5,373.0,t1.0>t0.15,-0.00971337460183365,-0.032857640097459104,0.7110298218659068,0.9365921866188556,False
formal,detector_aware,textstat,textstat_flesch_kincaid_grade,170,10.59865577200242,10.676375598086123,t1.0>t0.15,-0.05073816821474556,-0.03543171654626763,0.6886655989682757,0.9365921866188556,False
formal,detector_aware,textstat,textstat_flesch_reading_ease,170,43.348186127744526,42.869806541483115,t1.0<t0.15,-0.024162614298837395,-0.05593395252837977,0.5270545615802829,0.9365921866188556,False
formal,detector_aware,textstat,textstat_gunning_fog,170,13.539932384513163,13.279303887807853,t1.0<t0.15,-0.05228285498995808,-0.05909872721018232,0.5039444482019632,0.9365921866188556,False
formal,detector_aware,textstat,textstat_smog_index,170,12.55214527173053,12.40481918309499,t1.0<t0.15,-0.0867815029539332,-0.09861932938856016,0.267585324181554,0.8310168752204647,False
formal,detector_aware,textstat,word_count,170,169.0,170.5,t1.0>t0.15,-0.04028207572657867,-0.09150464919695689,0.3036136432756251,0.8329400831401497,False
formal,detector_aware,pos_proportions,pos_ADJ,170,0.09302325581395349,0.09343226866591353,t1.0>t0.15,-0.00848102369404398,-0.015106160807518273,0.8647578515557788,0.9977696090613974,False
formal,detector_aware,pos_proportions,pos_ADP,170,0.09034824178523515,0.09267734553775744,t1.0>t0.15,0.08220900280000636,0.0964148973198747,0.27700562507348825,0.8310168752204647,False
formal,detector_aware,pos_proportions,pos_ADV,170,0.05378755002652008,0.057171192311990165,t1.0>t0.15,0.08014720505707755,0.08414172686618507,0.34135775064765184,0.8386652972542066,False
formal,detector_aware,pos_proportions,pos_AUX,170,0.038494104697191,0.03891580860084797,t1.0>t0.15,0.024455907748438907,0.08001375988992088,0.3655679928635158,0.8529919833482036,False
formal,detector_aware,pos_proportions,pos_CCONJ,170,0.05700618125624943,0.05506333378250909,t1.0<t0.15,-0.17764292126134731,-0.2027845457709711,0.022232026501189977,0.38880016738257656,False
formal,detector_aware,pos_proportions,pos_DET,170,0.037123169681309215,0.03674768518518519,t1.0<t0.15,-0.01357187689414995,-0.009439278670047901,0.9154929126385748,1.0,False
formal,detector_aware,pos_proportions,pos_INTJ,170,0.0,0.0,=,0.0772863338982199,1.0,0.17971249487899976,0.7073298192456807,False
formal,detector_aware,pos_proportions,pos_NOUN,170,0.2634277471806976,0.26281050911561127,t1.0<t0.15,0.012180688529961138,0.03944773175542406,0.6574358102157078,0.9365921866188556,False
formal,detector_aware,pos_proportions,pos_NUM,170,0.0,0.0,=,0.015789542749327375,0.004675628287551139,0.9752935795004339,1.0,False
formal,detector_aware,pos_proportions,pos_PART,170,0.02823670106745803,0.028771108273023982,t1.0>t0.15,-0.021303341625724146,0.016580667354661162,0.8512714362569918,0.9977696090613974,False
formal,detector_aware,pos_proportions,pos_PRON,170,0.045351707116412995,0.04456859093730602,t1.0<t0.15,-0.03636971039150585,-0.036268708666898714,0.6825933031280031,0.9365921866188556,False
formal,detector_aware,pos_proportions,pos_PROPN,170,0.0,0.0,=,-0.05323642307239097,-0.07726075504828797,0.5825209254457532,0.9365921866188556,False
formal,detector_aware,pos_proportions,pos_PUNCT,170,0.11018418953137465,0.11239279303237817,t1.0>t0.15,0.05294735288484715,0.03777089783281734,0.6692931036749367,0.9365921866188556,False
formal,detector_aware,pos_proportions,pos_SCONJ,170,0.02127659574468085,0.018826135105204873,t1.0<t0.15,-0.12698536254030596,-0.14652014652014653,0.0995327782374163,0.7073298192456807,False
formal,detector_aware,pos_proportions,pos_SYM,170,0.0,0.0,=,-0.094132572736385,-1.0,0.17971249487899976,0.7073298192456807,False
formal,detector_aware,pos_proportions,pos_VERB,170,0.12774988043998087,0.12923259191316977,t1.0>t0.15,0.05693333872259518,0.06900584795321638,0.4351981930087341,0.9139162053183416,False
formal,detector_aware,pos_proportions,pos_X,170,0.0,0.0,=,0.0,0.0,1.0,1.0,False
formal,detector_evasive,stylometric_surface,bigram_repetition_rate,170,0.07407407407407407,0.07653260445138618,t1.0>t0.15,-0.11209671567232785,-0.05673512008353637,0.522377979336363,0.8438413512356633,False
formal,detector_evasive,stylometric_surface,function_word_rate,170,0.3612308106652303,0.36406117247238745,t1.0>t0.15,-0.01227641674889187,0.008187134502923977,0.9262362670193843,1.0,False
formal,detector_evasive,stylometric_surface,mattr,170,0.6991611842105263,0.7055934343434344,t1.0>t0.15,0.1799780416735833,0.19518403852769178,0.027302372558301022,0.5733498237243214,False
formal,detector_evasive,stylometric_surface,mtld,170,87.6627645481747,88.23812102182177,t1.0>t0.15,0.12822333058746102,0.1263845889232886,0.1529542576213852,0.6289937320764991,False
formal,detector_evasive,stylometric_surface,punct_colon,170,0.0,0.0,=,-0.002159706361166705,-0.06292517006802721,0.70430944979992,0.9192865560275433,False
formal,detector_evasive,stylometric_surface,punct_comma,170,0.4608294930875576,0.5937279774489077,t1.0>t0.15,-0.016921609134394867,0.046603174603174605,0.6511737960418368,0.9192865560275433,False
formal,detector_evasive,stylometric_surface,punct_dash,170,0.0,0.0,=,0.03837860114264017,0.2,0.7150006546880893,0.9192865560275433,False
formal,detector_evasive,stylometric_surface,punct_period,170,9.066731141199227,8.964791427477994,t1.0<t0.15,-0.0553959031664905,-0.07065703474372205,0.4242908556719164,0.7963498764456647,False
formal,detector_evasive,stylometric_surface,punct_semicolon,170,0.0,0.0,=,0.1033614136278202,1.0,0.17971249487899976,0.6289937320764991,False
formal,detector_evasive,stylometric_surface,trigram_repetition_rate,170,0.017543859649122806,0.020478054235392784,t1.0>t0.15,-0.08561156452912475,-0.02161949685534591,0.8130770864102336,0.9485899341452725,False
formal,detector_evasive,stylometric_surface,ttr,170,0.6261394432126139,0.6253654970760234,t1.0<t0.15,0.03865161899110599,0.028332753219631048,0.74938559088914,0.9244336506699747,False
formal,detector_evasive,syntactic_complexity,dep_distance_mean,170,2.642615176151762,2.6867732558139537,t1.0>t0.15,0.06255649964086035,0.09033367733058136,0.3070150752665609,0.7963498764456647,False
formal,detector_evasive,syntactic_complexity,n_sentences,170,16.0,16.0,=,0.0651226540345516,0.08127356514453289,0.38066347356268415,0.7963498764456647,False
formal,detector_evasive,syntactic_complexity,subordinate_clause_rate,170,0.5255754475703325,0.5,t1.0<t0.15,-0.05558162928736517,-0.07570573139435414,0.3961440599216125,0.7963498764456647,False
formal,detector_evasive,syntactic_complexity,tree_depth_max,170,5.0,5.0,=,-0.10432175568006899,-0.16312056737588654,0.14635173275185787,0.6289937320764991,False
formal,detector_evasive,syntactic_complexity,tree_depth_mean,170,3.275252525252525,3.197198275862069,t1.0<t0.15,0.012024302900629015,0.005914567360350493,0.9474616165304826,1.0,False
formal,detector_evasive,pragmatic_markers,epistemic_count,170,0.0,0.0,=,-0.12236197065608746,-0.27807486631016043,0.14065988995951392,0.6289937320764991,False
formal,detector_evasive,pragmatic_markers,epistemic_rate,170,0.0,0.0,=,-0.14446213416654097,-0.3023255813953488,0.08786851126705501,0.6289937320764991,False
formal,detector_evasive,pragmatic_markers,hedge_count,170,2.0,2.0,=,0.010359042585275523,-0.031818181818181815,0.7594457645087446,0.9244336506699747,False
formal,detector_evasive,pragmatic_markers,hedge_formal_count,170,0.0,0.0,=,0.023062917259519332,0.1111111111111111,0.763024600552995,0.9244336506699747,False
formal,detector_evasive,pragmatic_markers,hedge_formal_rate,170,0.0,0.0,=,0.009534636977866596,0.06666666666666667,0.8589549227374824,0.9663242880796677,False
formal,detector_evasive,pragmatic_markers,hedge_informal_count,170,0.0,0.0,=,0.06637204280968292,0.15315315315315314,0.3795339022880784,0.7963498764456647,False
formal,detector_evasive,pragmatic_markers,hedge_informal_rate,170,0.0,0.0,=,0.04807989007080632,0.1378048780487805,0.4475831445753635,0.7963498764456647,False
formal,detector_evasive,pragmatic_markers,hedge_neutral_count,170,2.0,2.0,=,-0.008405295392734564,-0.0408193339227822,0.6993447122620522,0.9192865560275433,False
formal,detector_evasive,pragmatic_markers,hedge_neutral_rate,170,1.5874015748031498,1.3544087073498838,t1.0<t0.15,-0.08462572947690833,-0.146972049689441,0.1068521250686119,0.6289937320764991,False
formal,detector_evasive,pragmatic_markers,hedge_rate,170,1.6877937615724257,1.4545646884586905,t1.0<t0.15,-0.06684686838278776,-0.1357142857142857,0.13649008720858175,0.6289937320764991,False
formal,detector_evasive,pragmatic_markers,n_alpha_tokens,170,139.0,147.5,t1.0>t0.15,0.13412460368252457,0.14003944773175542,0.11540076404808285,0.6289937320764991,False
formal,detector_evasive,pragmatic_markers,negation_count,170,0.0,0.0,=,0.043316785749362686,0.12857977790765635,0.36909362603480855,0.7963498764456647,False
formal,detector_evasive,pragmatic_markers,negation_rate,170,0.0,0.0,=,0.03659333285853511,0.09846547314578005,0.48033802071325804,0.7963498764456647,False
formal,detector_evasive,pragmatic_markers,negation_sentence_rate,170,0.0,0.0,=,0.06407327214936667,0.14364876385336744,0.30304009665955367,0.7963498764456647,False
formal,detector_evasive,ner,ner_EVN_rate,170,0.0,0.0,=,-0.07669649888473706,-1.0,0.31731050786291415,0.7963498764456647,False
formal,detector_evasive,ner,ner_LOC_rate,170,0.0,0.0,=,0.0458957572640141,0.0766488413547237,0.700855422220312,0.9192865560275433,False
formal,detector_evasive,ner,ner_MSR_rate,170,0.0,0.0,=,0.0,0.0,1.0,1.0,False
formal,detector_evasive,ner,ner_OBJ_rate,170,0.0,0.0,=,0.0,0.0,1.0,1.0,False
formal,detector_evasive,ner,ner_ORG_rate,170,0.0,0.0,=,0.10026819381415107,0.2205128205128205,0.23008892553214522,0.7247801154262574,False
