item_id,register,generator,condition,is_human,context,text,source_row,pair_id,supersedes
1249,informal,gpt-5.6,detector_evasive,False,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!","Kolla Alphaspel på Instrumentvägen i Hägersten. Stort utbud och mer än bara standardhyllan. Science Fiction-bokhandeln på Västerlånggatan i Gamla stan har också Catan, Diplomacy och en hel del annat. Varför springa runt i kedjorna...? Kolla lagersaldo på deras sajter först.",738,informal-738,
1250,informal,gpt-5.6,baseline,False,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!","Kolla Science Fiction-bokhandeln i Gamla stan, Dragon’s Lair på Kungsholmen eller Alphaspel i Hägersten. Alla har betydligt större brädspelsutbud än vanliga leksaksaffärer. Catan lär finnas, medan Diplomacy kan vara värt att kolla lagersaldot för eller ringa om först.",740,informal-740,
1251,informal,gpt-5.6,human_like,False,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!","Kolla Science Fiction-bokhandeln i Gamla stan, de har en rätt bra spelavdelning. Annars är Alphaspel i Hägersten nog bästa tipset, betydligt större utbud av både brädspel och figurspel. Catan lär finnas på båda, Diplomacy kan vara värt att kolla lagersaldot på nätet eller ringa om först.",740,informal-740,
1252,informal,gpt-5.6,detector_evasive,False,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",Kolla Science Fiction Bokhandeln på Västerlånggatan i Gamla stan. Bra hyllor med Catan och andra moderna brädspel. Alphaspel på Instrumentvägen i Hägersten har ännu större utbud. Diplomacy kan vara svårare att hitta inne men fråga personalen... de kan ofta ta hem det.,740,informal-740,
1253,informal,gpt-5.6,baseline,False,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!","Kolla Science Fiction Bokhandeln i Gamla stan, Dragon’s Lair på Kungsholmen eller Alphaspel i Hägersten. Alla har betydligt bättre brädspelsutbud än vanliga leksaksaffärer; kolla lagerstatus på nätet först om du söker just Diplomacy eller Catan.",741,informal-741,
1254,informal,gpt-5.6,human_like,False,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!","Kolla Science Fiction-bokhandeln i Gamla stan, de har en rätt stor spelavdelning. Alphaspel i Hägersten är också riktigt bra och har ett ännu större utbud – kolla lagersaldot på deras hemsida innan du åker. Settlers heter oftast bara Catan numera, så sök på det. Diplomacy kan vara lite svårare att hitta, men båda brukar kunna beställa hem om det inte finns inne.",741,informal-741,
1255,informal,gpt-5.6,detector_evasive,False,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel.
Tacksam för svar!",Kolla Alphaspel i Hägersten. Stort utbud och kunnig personal. Science Fiction-bokhandeln på Västerlånggatan har också en bra spelavdelning. Dragon’s Lair på Kungsholmen är ett annat säkert kort. Catan lär finnas på flera av dem. Diplomacy kan vara knepigare... ring och fråga innan du åker.,741,informal-741,
1256,informal,gpt-5.6,baseline,False,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?","Ganska meningslös fråga. Den som har extrema åsikter kan enkelt svara det intervjuaren vill höra, medan någon som ogillar Vilks konst ändå kan respektera yttrandefriheten och ta avstånd från våld. Bättre att informera tydligt om svenska lagar och demokratiska principer samt bedöma konkreta hot, våldsbejakande extremism och handlingar – inte kräva ”rätt” åsikt om en viss person.",760,informal-760,
1257,informal,gpt-5.6,human_like,False,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?","Ganska meningslös fråga. Vem som helst kan svara det de tror att Migrationsverket vill höra, och vad man personligen tycker om Lars Vilks säger inte särskilt mycket. Bättre att fråga om synen på yttrandefrihet, religionsfrihet, demokrati och rätten att kritisera religion – och framför allt bedöma människors faktiska handlingar, inte försöka tankeläsa dem via en enskild kontrollfråga.",760,informal-760,
1258,informal,gpt-5.6,detector_evasive,False,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?","Ganska meningslös fråga. Den som har extrema åsikter kan enkelt ljuga om Lars Vilks. Dessutom är det inte förbjudet att ogilla hans konst. Det viktiga är om personen accepterar svensk lag, yttrandefrihet och att hot eller våld aldrig är okej. Fråga konkret om det i stället. Samma frågor till alla... annars blir det mest symbolpolitik.",760,informal-760,
1259,informal,gpt-5.6,baseline,False,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?","Nej, det låter mest som symbolpolitik. Vad någon tycker om Lars Vilks säger ganska lite, och den som har extrema åsikter kan förstås ljuga. Bättre att tydligt fråga om och informera om grundläggande principer: yttrandefrihet, religionsfrihet, jämställdhet, demokrati och att hot eller våld aldrig är acceptabelt. Det är handlingar och faktisk riskbild som bör bedömas, inte om man svarar ”rätt” om en viss person.",769,informal-769,
1260,informal,gpt-5.6,human_like,False,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?","Nej, det låter mest som symbolpolitik. Vem som helst kan svara det de tror att handläggaren vill höra, och vad man tycker om just Lars Vilks säger inte särskilt mycket. Fråga hellre om synen på yttrandefrihet, religionsfrihet, våld och svensk lag – och var tydlig med att hot och våld aldrig är acceptabelt. Bedöm människor efter faktiska handlingar och konkreta säkerhetsuppgifter, inte ett slags åsiktstest.",769,informal-769,
1261,informal,gpt-5.6,detector_evasive,False,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?","Ganska meningslös fråga. Den som har extrema åsikter kan bara svara rätt och gå vidare. Vad ska Migrationsverket ens dra för slutsats av ett svar om Lars Vilks? Bättre att kontrollera identitet, bakgrund och kopplingar till våldsgrupper. Samt vara tydlig med att svensk lag gäller. Åsiktsprov hör inte hemma i en rättsstat.",769,informal-769,
1262,informal,gpt-5.6,baseline,False,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?","Nej, det känns mest som symbolpolitik. En extremist kan ljuga och en helt fredlig person kan ogilla Vilks utan att vara ett säkerhetshot. Fråga hellre tydligt om synen på yttrandefrihet, religionskritik, våld och svensk lag – och bedöm framför allt konkreta handlingar och säkerhetsuppgifter, inte åsikten om en enskild konstnär.",770,informal-770,
1263,informal,gpt-5.6,human_like,False,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?","Ganska meningslös fråga. Vem som helst kan ju svara det de tror att handläggaren vill höra, och åsikter om Lars Vilks säger knappast allt om en persons värderingar. Bättre att vara tydlig med att svensk lag gäller, inklusive yttrandefrihet och rätten att kritisera religion, och ingripa mot faktiska hot eller brott i stället för att försöka tankeläsa folk på en intervju.",770,informal-770,
1264,informal,gpt-5.6,detector_evasive,False,"Vet ej om frågan varit uppe förut. 
Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks? 
Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas.
Vad tycker ni FB:are?","Ganska meningslös fråga. Vem som helst kan säga rätt sak på en intervju. Fråga hellre om yttrandefrihet, svensk lag och rätten att kritisera religion. Men det viktiga är ändå handlingar, hot och kopplingar till våldsgrupper. En åsikt om Lars Vilks bevisar inget.",770,informal-770,
1265,informal,gpt-5.6,baseline,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"En liten mängd härsken allroundkrydda är oftast inte farlig, men kan ge illamående, magont, kräkningar eller diarré. Drick lite vatten och avvakta, men sök vård eller ring Giftinformation (010‑456 67 00) om du får kraftiga eller ihållande symtom, eller om kryddan var möglig. Ring 112 vid allvarliga besvär.",917,informal-917,
1266,informal,gpt-5.6,human_like,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"Har du bara fått i dig lite är det oftast ingen fara, mest risk för tillfälligt illamående, magont, kräkningar eller diarré. Drick vatten och avvakta, men framkalla inte kräkning. Kontakta 1177 eller Giftinformation (010‑456 67 00) om du fått i dig mycket eller får tydliga besvär. Vid svåra symtom som andningsbesvär eller kraftig påverkan, ring 112. Släng kryddan förstås.",917,informal-917,
1267,informal,gpt-5.6,detector_evasive,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"En liten mängd härsken allroundkrydda brukar mest ge äcklig smak. Ibland illamående, magknip, kräkning eller diarré. Drick vatten och avvakta. Var kryddan möglig eller luktade kemiskt? Släng burken. Ring Giftinformation på 010-456 67 00 om du fått i dig mycket. Sök vård vid svåra eller långvariga besvär, blodiga kräkningar/avföring eller tecken på uttorkning. Vid akuta symtom ring 112.",917,informal-917,
1268,informal,gpt-5.6,baseline,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"En liten mängd härsken allroundkrydda är oftast inte farlig, men kan ge illamående, magont, kräkningar eller diarré. Drick lite vatten och avvakta, men släng kryddan. Vid kraftiga eller ihållande symtom, andningsbesvär eller allergisk reaktion: kontakta 1177/Giftinformation, och ring 112 om det är akut.",920,informal-920,
1269,informal,gpt-5.6,human_like,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"Härsken krydda är oftast mer äcklig än farlig. Har du bara fått i dig lite kan du möjligen bli illamående eller få ont i magen/diarré, men sannolikt händer inget alls. Drick lite vatten och avvakta. Får du kraftiga eller ihållande besvär, svårt att andas eller svullnad ska du kontakta 1177/Giftinformation, och vid akuta symtom 112. Släng kryddan bara.",920,informal-920,
1270,informal,gpt-5.6,detector_evasive,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"En liten mängd härsken krydda brukar mest smaka illa. Möjligen magknip, illamående eller diarré ett tag. Drick vatten och släng burken. Var den möglig är det en annan sak. Får du kraftiga besvär, upprepade kräkningar eller svårt att andas, ring 1177 eller Giftinformationscentralen på 010-456 67 00. Akut? 112.",920,informal-920,
1271,informal,gpt-5.6,baseline,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"En liten mängd härsken allroundkrydda är oftast inte farlig, men kan smaka illa och möjligen ge tillfälligt illamående, magknip, kräkningar eller diarré. Drick vatten och avvakta. Sök råd via 1177 eller Giftinformation om du fått i dig mycket eller får kraftiga/ihållande symtom, andningsbesvär eller svullnad. Släng kryddan.",921,informal-921,
1272,informal,gpt-5.6,human_like,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"Har du bara fått i dig lite härsken krydda är det oftast ingen fara, mer än att det smakar illa och möjligen kan ge ont i magen, illamående eller diarré. Drick lite vatten och avvakta. Får du kraftiga eller långvariga besvär, upprepade kräkningar, feber eller svårt att andas ska du kontakta 1177/akutvård. Släng kryddan bara.",921,informal-921,
1273,informal,gpt-5.6,detector_evasive,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"En liten mängd härsken allroundkrydda brukar mest ge äcklig smak och möjligen magknip, illamående eller diarré. Drick vatten och släng burken. Framkalla inte kräkning. Får du kraftiga magsmärtor, upprepade kräkningar, andningsbesvär eller blir slö ska du kontakta 1177. Akut läge? Ring 112 och begär Giftinformation.",921,informal-921,
1274,informal,gpt-5.6,baseline,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"Har du bara fått i dig en liten mängd är det oftast ingen fara. Härsken krydda kan smaka illa och möjligen ge tillfälligt illamående, magont, kräkningar eller diarré. Drick lite vatten och avvakta. Kontakta Giftinformation på 010‑456 67 00 om du fått i dig mycket eller är osäker. Vid svåra symtom, andningsbesvär eller kraftig allergisk reaktion: ring 112.",924,informal-924,
1275,informal,gpt-5.6,human_like,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"Om det bara var lite härsken krydda är det oftast ingen fara, mer än att man kan bli illamående eller få ont i magen/diarré. Drick lite vatten och avvakta, men framkalla inte kräkning. Får du kraftiga eller ihållande symtom, eller om kryddan var möglig snarare än bara gammal, ring 1177 eller Giftinformation på 010‑456 67 00. Släng burken förstås.",924,informal-924,
1276,informal,gpt-5.6,detector_evasive,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"Härsken krydda smakar illa men en liten mängd brukar inte ge nåt allvarligt. Möjligen ont i magen, illamående eller diarré. Drick vatten och kasta burken. Får du kraftiga symtom, svårt att andas eller blir snabbt sämre så ring 1177. Vid akuta besvär, 112. Var kryddan möglig eller burken fuktskadad? Då hade jag varit extra vaksam.",924,informal-924,
1277,informal,gpt-5.6,baseline,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,Verkar tyvärr som att den har utgått ur sortimentet. Har inte sett den på evigheter heller – bästa chansen är nog att kontakta tillverkaren och fråga.,1087,informal-1087,
1278,informal,gpt-5.6,human_like,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på evigheter, så himla synd – den var ju hur god som helst!",1087,informal-1087,
1279,informal,gpt-5.6,detector_evasive,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Har inte sett den på länge. Den verkar ha utgått ur sortimentet. Varken ICA, Coop eller Willys har den här... varför försvinner alltid de godaste?",1087,informal-1087,
1280,informal,gpt-5.6,baseline,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på länge – kanske värt att mejla tillverkaren och fråga om den kan komma tillbaka!,1088,informal-1088,
1281,informal,gpt-5.6,human_like,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror tyvärr att den har utgått. Har inte sett den på flera år, och den var ju så sjukt god! Hoppas verkligen den gör comeback.",1088,informal-1088,
1282,informal,gpt-5.6,detector_evasive,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Ser ut som den har utgått ur sortimentet. Inte sett den på ICA, Coop eller Willys på länge. Kolla med tillverkaren direkt... annars lär den vara borta för gott. Varför försvinner alltid favoriterna?",1088,informal-1088,
1283,informal,gpt-5.6,baseline,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Verkar tyvärr som att den har utgått ur sortimentet. Har inte heller sett den på evigheter – riktigt synd, den var ju hur god som helst!",1092,informal-1092,
1284,informal,gpt-5.6,human_like,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på evigheter, inte ens i de större butikerna. Riktigt synd, den var ju hur god som helst!",1092,informal-1092,
1285,informal,gpt-5.6,detector_evasive,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Den verkar tyvärr ha utgått. Har inte sett den på ICA, Coop eller Willys på länge. Kanske nåt restparti hos ÖoB eller Matsmart... varför försvinner alltid de godaste glassarna?",1092,informal-1092,
1286,informal,gpt-5.6,baseline,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tyvärr verkar den ha utgått ur sortimentet. Jag har inte heller sett den på väldigt länge – synd, för den var verkligen underbar!",1094,informal-1094,
1287,informal,gpt-5.6,human_like,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror tyvärr att den har utgått ur sortimentet. Har inte sett den på evigheter, vilket är synd – den var ju hur god som helst!",1094,informal-1094,
1288,informal,gpt-5.6,detector_evasive,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Verkar tyvärr ha utgått. Har inte sett den på ICA, Coop eller Willys på länge. Kanske finns nåt restlager hos en mindre kiosk... men annars lär den vara borta. Varför försvinner alltid de godaste?",1094,informal-1094,
1289,informal,gpt-5.6,baseline,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tyvärr verkar den ha utgått ur sortimentet. Jag har inte heller sett den på länge – synd, för den var riktigt god!",1095,informal-1095,
1290,informal,gpt-5.6,human_like,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Verkar tyvärr som att den har utgått ur sortimentet. Jag har inte heller sett den på evigheter, inte ens i de större butikerna. Riktigt synd, den var ju hur god som helst!",1095,informal-1095,
1291,informal,gpt-5.6,detector_evasive,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Den verkar tyvärr ha utgått. Har inte sett den på ICA, Coop eller Willys på länge. Kanske finns nåt restlager nånstans... men varför tar de alltid bort de godaste?",1095,informal-1095,
1292,informal,gpt-5.6,baseline,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på länge – synd, för den var ju hur god som helst!",1096,informal-1096,
1293,informal,gpt-5.6,human_like,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på evigheter, vilket är synd – den var ju löjligt god. 😭",1096,informal-1096,
1294,informal,gpt-5.6,detector_evasive,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Har inte sett den på länge heller. Kollat ICA Maxi, Coop, Willys och Hemköp utan napp. Gissar att den slutat säljas... annars borde den dykt upp nånstans vid det här laget?",1096,informal-1096,
1295,informal,gpt-5.6,baseline,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på väldigt länge – riktigt synd, den var ju hur god som helst!",1097,informal-1097,
1296,informal,gpt-5.6,human_like,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på evigheter, vilket är synd – den var ju hur god som helst!",1097,informal-1097,
1297,informal,gpt-5.6,detector_evasive,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror tyvärr den har utgått. Har inte sett den på Ica, Coop eller Willys på evigheter. Kanske nån gammal låda finns kvar på ÖoB... men annars är det nog kört. Varför försvinner alltid de godaste?",1097,informal-1097,
1298,informal,gpt-5.6,baseline,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på länge, så enda chansen är nog restlager eller att kontakta tillverkaren och fråga.",1098,informal-1098,
1299,informal,gpt-5.6,human_like,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på evigheter, och det är synd för den var ju löjligt god.",1098,informal-1098,
1300,informal,gpt-5.6,detector_evasive,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror den har utgått ur sortimentet. Inte sett den på ICA, Coop eller Willys på länge. Kanske dyker upp på ÖoB eller Dollarstore som restparti... varför försvinner alltid favoriterna?",1098,informal-1098,
1301,informal,gpt-5.2,baseline,False,Vad fick du i julklapp iår sweddit?,"Fick typ bara såna där ”bra att ha”-grejer i år: ett par riktigt schyssta ullsockor, en ny stekpanna (äntligen), och ett presentkort på ICA som jag först tyckte var tråkigt men som jag nu inser är guld värt. Plus en bok jag faktiskt velat läsa, så jag klagar inte.",0,informal-0,
1302,informal,gpt-5.2,baseline,False,"Någon annan som är ensam och full på nyårs? Sambon är med polare och mina kompisar alla bailade. (Hade bra anledningar och jag vart bjuden att joina sambon men eh, skönt med ensam tid) Nån som vill joina?!","Japp, sitter också solo med ett glas och doomscrollar. Ibland är det fan rätt skönt att bara chilla utan massa nyårsstress och “nu ska vi ha kul”-press. Släng på nån film, käka nåt gott och låtsas att raketerna är nån annans problem. Gott nytt!",2,informal-2,
1303,informal,gpt-5.2,baseline,False,Är det verkligen ingen kanal som visar Svensson Svensson och Wallace och Gromit ikväll? Jag tittar på TV.nu men finner inget.,"Känns som typiskt att det är just sånt man blir sugen på och så går det inte nånstans. Svensson Svensson dyker ju ibland upp på SVT Play, men TV-schemat verkar tomt ikväll. Wallace & Gromit brukar ligga på nån streamingtjänst eller hyrfilm, men linjär-TV? Nä, verkar inte. Kolla Play-tjänsterna direkt istället för TV.nu, de missar ibland sånt som inte “sänds” på klassiskt sätt.",8,informal-8,
1304,informal,gpt-5.2,baseline,False,Vad är några roliga svenska uttryck som du använder dig av? Till exempel pjäxan i pannrummet istället för plattan i mattan eller tex kalla BMW för turkräcer,"Jag brukar dra till med “nu är det kokta fläsket stekt” när allt skiter sig, och “inte den vassaste kniven i lådan” om nån är lite seg. Sen gillar jag “dra åt skogen” (eller ännu bättre: “dra åt helvete och ta skogen med dig”) när man vill vara lagom dramatisk. Bilar då… BMW = “blinkerslöst premiumsläp”, Audi = “fyrhjulsdriven ursäkt” och Volvo = “trygghetskapsel”. Och när man ska öka: “nu lägger vi i överväxeln och lämnar hakan i handskfacket”.",19,informal-19,
1305,informal,gpt-5.2,baseline,False,Vad är några roliga svenska uttryck som du använder dig av? Till exempel pjäxan i pannrummet istället för plattan i mattan eller tex kalla BMW för turkräcer,"Haha älskar såna där omskrivningar. Jag kör ofta med “nu är det dags att dra på sig spenderbyxorna” när nåt ska köpas, “inte den vassaste kniven i lådan” om folk som tänker långsamt, och “nu har du skitit i det blå skåpet” när nån klantat till det rejält. Sen gillar jag “hissen går inte hela vägen upp” och “tomtar på loftet” (klassiker), samt “nu kokar det i bingen” när det börjar bli stökigt. Bilmässigt säger vi “bögracer” om gamla sänkta 740 med fladdermusljus (ja, jag vet, inte PK), och “pizzasläde” om slitna E46:or. Och när nån kör som en dåre: “lugna dig, du är inte på Mantorp” eller “det där är ingen jävla rallyspecial”.",21,informal-21,
1306,informal,gpt-5.2,baseline,False,"Vilka är era bästa synonymer för ""full""?","Beror lite på sammanhang, men jag kör ofta på “berusad”, “packad”, “påverkad” eller “rund under fötterna” om man vill låta lite snällare. “Plakat” och “dyngrak” när det ska vara mer rätt-fram. “Salongsberusad” för den där lagom-nivån, och “aspackad”/“redlös” när det spårat ur helt. “På lyset” är också en klassiker.",24,informal-24,
1307,informal,gpt-5.2,baseline,False,"Birk Borkason, det mest stereotypiska svenska namnet någonsin?","Alltså ja, det låter ju som att någon på SVT försökt hitta på “så svenskt det bara går” och råkat blanda in lite vikingakrydda också. Birk som i Ronja och Borkason som om han är son till Bork i en saga. Saknas bara att han heter “Lindgren” i efternamn och bor i en röd stuga i Dalarna.",28,informal-28,
1308,informal,gpt-5.2,baseline,False,Alvedon tuggtablett. Någon som märkt hur äckliga dom är? [deleted],"Haha ja, dom är fan vidriga. Smakar som krita blandat med nån konstgjord bär-arom som inte lyckas dölja paracetamolen alls. Jag fattar inte varför man ens väljer tugg om man kan svälja en vanlig tablett med lite vatten. Enda gången jag står ut är om jag är helt däckad och inte pallar leta dricka.",32,informal-32,
1309,informal,gpt-5.2,baseline,False,Ska våldtäktsmän verkligen få stanna när skötsamma människor skickas hem?,"Nej, självklart ska ingen som begått våldtäkt få “bara stanna” – men problemet är att folk ofta blandar ihop det med att utvisning automatiskt är lösningen på allt. Har du inget medborgarskap och döms för sånt här ska det i regel leda till utvisning efter avtjänat straff, punkt. Men “skötsamma skickas hem” handlar oftast om helt andra grejer: regler för asyl/uppehållstillstånd, beviskrav, anknytning, och att man kan ha rätt att vara här även om man är skötsam eller inte. Det sjuka är snarare att straffen och uppföljningen är för klena och att myndigheterna inte alltid får till utvisning när de faktiskt borde. Skärp lagstiftningen och se till att domar får konsekvenser – utan att låtsas som att alla ärenden är samma.",50,informal-50,
1310,informal,gpt-5.2,baseline,False,"""Ett land där alla har rätt till sin egen postmoderna verklighet. Ett land där konsensus är viktigare än rimlighet."" Vad tycker ni om Henrik Alexanderssons beskrivning av Sverige?","Alltså, det är ju en sån där formulering som låter skarp och “sann” om man redan är irriterad på Sverige, men den är också rätt tillspetsad. Visst finns det en tendens här att vilja släta över konflikter och hitta minsta gemensamma nämnare, och ibland kan “känsla” och identitet väga tyngre än fakta i debatten. Samtidigt är det inte direkt unikt för Sverige – det där med parallella verkligheter är ju mer eller mindre standard i hela västvärlden nu, tack vare sociala medier och polarisering.

Och “konsensus viktigare än rimlighet”… nja. Jag fattar vad han menar: man ska tycka “rätt” och hålla god ton, annars blir man utfryst. Men det är också lite mytbildning. Svensk offentlighet är ju full av bråk och låsta skyttegravar, så den där konsensusen känns ibland mer som en fasad i vissa institutioner än en faktisk verklighet.

Tycker mest det blir en snygg one-liner som fångar en viss svensk ängslighet, men som samtidigt missar hur mycket vi faktiskt har av helt vanlig intressekonflikt och rätt hård debatt. Det är inte riktigt så monokromt som han får det att låta.",61,informal-61,
