item_id,register,generator,condition,is_human,context,text,source_row,pair_id
709,informal,human,human,True,Ska man ha den? Den verkar klart bättre än tidigare varianter.  Synpunkter?,"Enligt mina erfarenheter är något tredjepartsprogram bättre än Windows inbyggda..Defraggler t.ex. Mycket snabbare går det också, och i inte just Defraggler men Smart defrag eller vad det heter + många andra kan man defragga flera diskar samtidigt.",444,informal-444
710,informal,gpt,baseline,False,"Stopp vid Odenplan för tunnelbanans gröna linje 17, 18 och 19 sedan kl 0:08 på grund av ordningsproblem.","Typiskt, alltid något som strular vid Odenplan. Trist att man inte kan åka tunnelbana i lugn och ro. Hoppas de löser det snabbt!",607,informal-607
711,informal,gpt,detector_evasive,False,"The title says it all, tänkte om nån visste varför?",Det står inte alls vad du menar med “titeln säger allt”... Vad är det som händer. Appen kraschar. Sidan laddar inte. Banken drar pengar. Skriv vilken tjänst och vad som ändrats. Modell på mobil och version på iOS eller Android. Annars blir det bara gissningar och folk börjar prata om Telia och DNS som vanligt...,389,informal-389
712,informal,gpt,human_like,False,"Hej!  Jag och min kompis är intresserad av att åka till Frankrike, någon som vet ett bra och vackert ställe att åka till?  Något ställe där det inte är allt för dyrt med hotell, helst!  Tack i förhand!","Kolla in Alsace, typ Colmar eller Strasbourg (och småbyarna runtom som Riquewihr/Kaysersberg). Superfint med “sagotravar”-känsla, bra mat och vin, och ofta betydligt billigare boende än typ Rivieran/Paris – särskilt om ni bor lite utanför centrum eller väljer B&B/Airbnb. Åk gärna vår/höst så slipper ni värsta turistpriserna. Annars är Annecy också galet fint (sjö + alper), men kan bli lite dyrare i högsäsong.",303,informal-303
713,informal,human,human,True,"The title says it all, tänkte om nån visste varför?","Min katt vägrar dricker nästan aldrig vattnet som jag häller upp i skålen till honom , utan endast direkt från kranen eller ur duschen när någon precis använt den, vattenpölar och vattenkannor med. Dock så flyr han snabbare än blixten om han får lite vatten över sig.",395,informal-395
714,informal,human,human,True,"Vet ej om frågan varit uppe förut.  Borde migrationsverket fråga nyanlända om vad de tycker om Lars Vilks?  Är det en dum fråga? Extrema islamister kan ju för ett ögonblick säga""fel saker"" på en intervju. Så jag tycker den borde ställas. Vad tycker ni FB:are?"," Visst du får tycka han gör fel. Det roliga i det hela som är""konsten"" och det är smart konst, bara muslimer som inte ser det (intelligenta och smarta muslimer fattar). Ju mer protester och högljuda skrik mot rondellhunden bekräftar bara att Muslimers gud ser ut så. Det är det roliga i det hela.      Mohammed får ju inte avtecknas så hur vet man då hur han ser ut? Och musslor skriker högljudt över rondellhunden. Ha ha ha aha men då ser han ut så. Muslimer bekräftar ju det genom sådana protester. Normal person skulle reagerat med att så ser inte min gud ut så inget att bry sig om. Musslor är ju hjärntvättade.",760,informal-760
715,informal,gpt,detector_evasive,False,Vad är några roliga svenska uttryck som du använder dig av? Till exempel pjäxan i pannrummet istället för plattan i mattan eller tex kalla BMW för turkräcer,Jag slänger ur mig en del såna där dumheter. Pjäxan i pannrummet när man ska dra. Handbroms i nedförsbacke om nån segar. Inte alla hästar i stallet. Hissen går inte hela vägen upp. Tomtar på loftet... man undrar ju. Säga att nån “ska bara” och sen “det sket sig i vändningen”. Eller “nu blev det pannkaka”. “Kasta in handduken” när det är kört. “Gå som katten kring het gröt” när folk inte vågar säga rakt ut. “Sitta med skägget i brevlådan” klassiker. Bilar då. Volvo 740 kallas för arbetarkadillac. BMW som blinkar aldrig. Audi som chefs-Opel. Epa-traktor som diesel-sparkcykel. Och när nån kommer med en rostig Golf och tror den är snabb. “Jasså. Nürburgring på Hisingen?”,19,informal-19
716,informal,gpt,baseline,False,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel. Tacksam för svar!","Hej! Du kan kolla in ""Gamezone"" på Gamla Brogatan, de har ett bra utbud av brädspel och kan säkert ha det du söker. Annars är ""Svenska Spel"" i området runt Mariatorget också värt ett besök. Om du är ute efter något mer unikt kan ""Bokhandeln"" i söderort ha lite specialare. Lycka till med spelet!",741,informal-741
717,informal,gpt,baseline,False,"Mat till event utan kylskåp, men micro? Hyfsat less på panpizzor. **edit:** shit, menade inte till andra, bara till mig då","Kör sånt som klarar rumstemp och som blir bra i micro: tortillawraps med bönröra/tonfisk på burk + lite hot sauce (ta med små burkar), färdig ris/quinoa-påse som du micrar och blandar med kikärtor + pesto, eller “cup noodles”/ramen men pimpa med fryst wokmix/ärtor om du har frys hemma innan (håller ett tag i väska och blir bättre än bara nudlar). Annars klassiker: havregrynsgröt i micro (vatten + gryn i en stor skål), toppa med jordnötssmör/banan. Och om du vill ha mer “matigt”: micra potatis (stick hål, 6–10 min) och kör med burkmakrill/tonfisk eller bara smör + kryddor. Mycket roligare än panpizza och kräver noll kyl.",128,informal-128
718,informal,gpt,baseline,False,Har precis köpt en gainer och det står att man ska ha i 50 gram. Hur mycket är det i ett dl-mått?,"Det är svårt att säga exakt eftersom vikten kan variera beroende på gainerns densitet, men en vanlig tumregel är att 1 dl av pulver brukar väga runt 30-35 gram. Så 50 gram skulle ligga någonstans mellan en och en och en halv deciliter. Bästa tips är att använda en våg om du har en!",215,informal-215
719,informal,gpt,human_like,False,"The title says it all, tänkte om nån visste varför?","Det beror ju helt på *vad* du syftar på. “Titeln säger allt” gör den tyvärr sällan i praktiken Kan du skriva lite mer info: vad är det som händer, när började det, och vad har du testat hittills? Modell/program/operativ osv om det är teknik. Svårt att gissa annars.",395,informal-395
720,informal,gpt,baseline,False,Nyår i Stockholm? Har nån tips på vad man kan hitta på på nyårsafton i Stockholm?,"Beror lite på vad du är ute efter, men klassikern är ju tolvslaget vid Skansen (utsikt + stämning, men räkna med mycket folk och tidigt plats). Vill du undvika trängsel brukar Monteliusvägen, Fjällgatan eller Vita Bergen funka bra för fyrverkerier över stan. Många kör även nyårsmiddag på restaurang i stan, men boka i god tid (och kolla om de har sittningar). Annars: dra ihop ett gäng hemma och gå ut en sväng vid 23:30 bara för tolvslaget. Och ett tips: SL kan vara lite kaosigt efter midnatt, så planera hemvägen eller var beredd på taxi/att gå.",160,informal-160
721,informal,gpt,detector_evasive,False,Ska man ha den? Den verkar klart bättre än tidigare varianter.  Synpunkter?,Beror på vad du ska göra med den. Nya versionen ser klart bättre ut på papper. Men om din nuvarande grej funkar och du inte stör dig på nåt så... varför byta? Jag hade skaffat den om priset är rimligt och du ändå tänkt uppgradera i år. Annars avvakta tills fler hunnit testa den ordentligt. Barnsjukdomar kommer alltid första rundan.,444,informal-444
722,informal,human,human,True,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?, Tingsrätterna utser försvarsadvokater i de allra flesta fall. Jag jag tror inte de har några tabeller med vinster och förluster. De som jobbar med straffrätt har nog inget som helst problem att fylla sin kalender oavsett deras vinster/förluster statistik.,316,informal-316
723,informal,gpt,detector_evasive,False,Har precis köpt en gainer och det står att man ska ha i 50 gram. Hur mycket är det i ett dl-mått?,"Det beror på pulvret. 50 g är vikt. Dl-mått är volym. Gainern kan vara fluffig eller tung så det blir aldrig exakt. Men ofta hamnar 50 g runt 1 dl till 1,5 dl. Kolla om du har en skopa i påsen. Annars. Väg upp 50 g på köksvåg en gång. Häll i dl-måttet och se nivån. Sen slipper du gissa varje gång...",208,informal-208
724,informal,human,human,True,Nyår i Stockholm? Har nån tips på vad man kan hitta på på nyårsafton i Stockholm?,Fröken Frauke brukar ha en grym klubb på nyårsafton.,161,informal-161
725,informal,human,human,True,"Hej!  Jag och min kompis är intresserad av att åka till Frankrike, någon som vet ett bra och vackert ställe att åka till?  Något ställe där det inte är allt för dyrt med hotell, helst!  Tack i förhand!", Det låter bra. Fråga på om det är något mer du undrar över.,306,informal-306
726,informal,gpt,human_like,False,"Mat till event utan kylskåp, men micro? Hyfsat less på panpizzor. **edit:** shit, menade inte till andra, bara till mig då","Om det bara är till dig själv så hade jag kört på sånt som klarar rumstemp och som blir bra i micro utan att smaka skolmatsal. - Tortillabröd + burktonfisk/kyckling på burk + salsa/majs på burk. Blanda ihop, rulla, micra 30–60 sek om du vill ha varmt. - Couscous/quick-nudlar (typ snabbmat men inte panpizza): häll på vatten, micra, i med pesto på burk och nån konserv (kidneybönor/kikärtor). - Ravioli/gryta på burk. Inte gourmet men 100x enklare än man tror och funkar perfekt i micro. - Havregrynsgröt i micro + jordnötssmör/banan/honung. Billigt och mättar sjukt bra. - Microris (såna påsar) + bönmix + currypasta/ajvar = “lat-bowl”. Tips: ta med små flaskor såser (sriracha/soja) så känns allt lite mindre deppigt. Och undvik typ ost/skinka som ska stå varmt hela dagen, det blir bara äckligt.",128,informal-128
727,informal,human,human,True,Ska våldtäktsmän verkligen få stanna när skötsamma människor skickas hem?,"Tänk på den självutnämnda tautologin ""Alla människors lika värde"". Våldtäktsmän är lika mycket värda som alla andra människor.",50,informal-50
728,informal,gpt,detector_evasive,False,Vad fick du i julklapp iår sweddit?,"Fick en Moccamaster av morsan. Aldrig trott jag skulle bli glad för en kaffebryggare men här är vi... Sen ett par ullsockor från Åhléns och en bok, “Tove Jansson. Arbeta och älska”. Inga prylar jag inte kommer använda. Vad mer kan man begära?",0,informal-0
729,informal,gpt,detector_evasive,False,Har precis köpt en gainer och det står att man ska ha i 50 gram. Hur mycket är det i ett dl-mått?,"Det går inte översätta rakt av. 50 g är vikt. Dl-mått är volym. Beror på hur fluffig gainern är och märke. Ta en köksvåg första gången. Som riktmärke brukar 1 dl gainerpulver hamna runt 35 till 45 g. Så 50 g blir ofta lite över 1 dl. 1,2 dl kanske... men väg så slipper du gissa. Varför chansa när det tar 10 sek?",217,informal-217
730,informal,gpt,detector_evasive,False,"Om man äter massor av spaghetti som mellanmål några gånger om dagen, går man upp i vikt då? Eftersom det innehåller ju en del kolhydrater   Tänkte testa nå nytt","Går du upp i vikt? Beror inte på att det är kolhydrater utan på hur mycket du får i dig totalt. Spaghetti som mellis flera gånger om dagen blir lätt en massa extra kcal. En normal portion kokt pasta är ingen liten grej direkt. Och det mättar ofta sämre än man tror så man äter igen snart... Vill du testa nå nytt så kör, men gör det smart. Väg en portion nån gång så du fattar mängden. Släng på kyckling, tonfisk, ägg eller keso. Lite grönsaker. Bara pasta rakt upp och ner som “snack” blir lätt att man inte har koll. Frågan är vad du byter ut, eller bara lägger till?",256,informal-256
731,informal,gpt,baseline,False,"Stopp vid Odenplan för tunnelbanans gröna linje 17, 18 och 19 sedan kl 0:08 på grund av ordningsproblem.","Typiskt Stockholm! Alltid något. Hoppas det löser sig snart, men känns som man får räkna med sånt här nuförtiden.",606,informal-606
732,informal,human,human,True,Ska man ha den? Den verkar klart bättre än tidigare varianter.  Synpunkter?," hur vet du att den är dålig, har du studerat resultatet?",441,informal-441
733,informal,human,human,True,"The title says it all, tänkte om nån visste varför?","Det är personligt, vissa har inget emot vatten och som gärna kan tänka sig att ta sig en simtur ibland...",384,informal-384
734,informal,gpt,detector_evasive,False,Ska man ha den? Den verkar klart bättre än tidigare varianter.  Synpunkter?,Jag hade nog tagit den om priset inte spårat. Nya versionen känns mer genomtänkt. Mindre strul. Bättre batteri. Skärmen ser trevligare ut. Förra varianten hade sina småfel som man tröttnade på efter ett tag... Frågan är bara om du kommer nyttja grejerna eller mest vilja ha nytt? Kör du redan en ok modell från i fjol så hade jag inte stressat. Men sitter du på en äldre så är det uppgradering utan att krångla.,440,informal-440
735,informal,gpt,detector_evasive,False,Har precis köpt en gainer och det står att man ska ha i 50 gram. Hur mycket är det i ett dl-mått?,"Svårt att översätta rakt av. Gainer är inte vatten. 1 dl är 100 ml men gram beror på hur fluffigt pulvret är. Många gainers hamnar runt 60–80 g per dl. Så 50 g blir ofta strax under 1 dl. Kanske 0,7–0,8 dl. Bästa är ändå våg första gången. Har du ingen så kör knappt en dl och kolla hur det ser ut. Orkar man chansa varje gång?",215,informal-215
736,informal,gpt,human_like,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror tyvärr den är utgången/discontinued. Jag var också på jakt efter den för ett tag sen och fick höra i en ICA att leverantören slutat ta in den. Ibland dyker det upp enstaka restlager i småbutiker eller på typ Hemköp/Coop som inte hunnit rensa, men annars verkar den bara vara borta. Testa att mejla tillverkaren, de brukar kunna säga rakt ut om den finns kvar och vilka kedjor som ev har den.",1087,informal-1087
737,informal,gpt,baseline,False,"Hejhej käre tiltare. Någon som vet ifall några nya nerladdningsbara klienter till mac har släppts? Hitills vet jag bara om Full tilt. En innom EU hade varit götta. Vet att det finns en tråd, men tills dom fixar sök så korspostar jag och postar nytt. /fl.","Hej! Jag har tyvärr inte sett några nya klienter för Mac nyligen, förutom Full Tilt. Skulle också gärna se fler alternativ inom EU. Hoppas de släpper något snart, det skulle verkligen underlätta för oss macanvändare! Håller koll på tråden, så hoppas vi får höra något snart. :)",693,informal-693
738,informal,human,human,True,"Hej!  Jag och min kompis är intresserad av att åka till Frankrike, någon som vet ett bra och vackert ställe att åka till?  Något ställe där det inte är allt för dyrt med hotell, helst!  Tack i förhand!","Vad tycker du är vackert då? Folk är olika. En del gillar kusten och tycker det är fint. Andra föredrar""landsbygden"" dvs skog, öppna landskap osv. Kan rabbla exempel i evigheter.  Är det bara hotell som inte ska vara för dyrt, eller gäller det resan också? Syftar främst på flyg och transport till den platsen om det inte ligger särskilt nära närmsta internationella flygplats.",300,informal-300
739,informal,human,human,True,"Någon annan som är ensam och full på nyårs? Sambon är med polare och mina kompisar alla bailade. (Hade bra anledningar och jag vart bjuden att joina sambon men eh, skönt med ensam tid) Nån som vill joina?!",&gt;ensam och full &gt;skönt med ensam tid Hur många gånger hinner du på en kväll?,2,informal-2
740,informal,gpt,detector_evasive,False,"Hej!  Jag och min kompis är intresserad av att åka till Frankrike, någon som vet ett bra och vackert ställe att åka till?  Något ställe där det inte är allt för dyrt med hotell, helst!  Tack i förhand!",Kolla Alsace. Colmar och Strasbourg. Fint som tusan men inte Paris-priser om ni bor lite utanför centrum. Små byar runtom också. Riquewihr. Eguisheim. Ta tåg till Strasbourg sen lokalbuss. Ät tarte flambée och drick billig vin på nån enkel winstub. Varför betala för Rivieran när ni kan få kullersten och vinfält... Boka pensionat eller Airbnb i typ Sélestat så blir det lugnare för plånboken.,304,informal-304
741,informal,human,human,True,Har precis köpt en gainer och det står att man ska ha i 50 gram. Hur mycket är det i ett dl-mått?,"Jag blev konfunderad eftersom du skrev""en"" framför. Men om du räknar ut förhållandet mellan burkens vikt och volym så borde du väl få svaret.",209,informal-209
742,informal,gpt,human_like,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror tyvärr den är utgången ur sortimentet sedan ett tag… Jag har också jagat den och fått samma svar i flera butiker: “den tas inte in längre”. Ibland dyker den upp i nån liten ICA/Coop som har kvar gammalt lager, men det verkar vara ren tur. Tips är att kolla online på typ Mathem/Coop/ICA och se om den ens finns listad – om den inte gör det brukar det vara kört.",1097,informal-1097
743,informal,gpt,human_like,False,Har precis köpt en gainer och det står att man ska ha i 50 gram. Hur mycket är det i ett dl-mått?,"Det beror lite på hur “fluffigt” pulvret är, men som tumregel brukar 1 dl gainer hamna nånstans runt 35–45 gram. Så 50 g är typ strax över 1 dl, kanske 1,1–1,3 dl. Bästa är ändå att väga en gång med köksvåg och sen vet du exakt hur mycket just din gainer blir i ditt dl-mått.",211,informal-211
744,informal,gpt,human_like,False,Alvedon tuggtablett. Någon som märkt hur äckliga dom är? [deleted],"Ja herregud, de är fan vidriga. Smakar typ krita blandat med nån konstgjord “bär”-grej som bara blir värre ju mer den smälter. Köpte en gång när jag inte hade vatten och ångrade mig direkt. Vanliga tabletter + ett glas vatten alla dagar i veckan.",32,informal-32
745,informal,gpt,detector_evasive,False,"Handla underkläder på Centralstationen? Finns det någon butik på Stockholms Centralstation där man kan köpa underkläder (för män; strumpor, kallingar)?","På själva Centralen är det skralt med rena “underklädesbutiker”. Men Pressbyrån och 7‑Eleven brukar ha strumpor och ibland kallingar i resehyllan. Kolla även Åhléns City, bara över gatan vid Sergels torg. Där finns alltid. Annars närmaste snabbt är Dressmann eller H&M i City. Ska du bara lösa ett par strumpor inför tåget så funkar kioskerna… men urvalet är inget att skriva hem om, eller hur?",158,informal-158
746,informal,gpt,detector_evasive,False,Har precis köpt en gainer och det står att man ska ha i 50 gram. Hur mycket är det i ett dl-mått?,"Beror på pulvret. 50 g är vikt, dl är volym. En gainer är ofta rätt lätt i skopan så 1 dl brukar hamna runt 30–40 g. Så 50 g blir ofta runt 1,25–1,5 dl. Men orka chansa? Väg en gång med köksvåg. Häll upp 1 dl i ett glas. Kolla gram. Sen vet du exakt för just din burk.",220,informal-220
747,informal,gpt,detector_evasive,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,"Tror den finns men inte överallt längre. Har sett den på Willys ibland. Också i enstaka ICA Maxi, såna stora butiker. Kolla hyllan med “nostalgi” och import. Fråga personalen, vissa kan ta hem via beställning. Annars har jag bara hittat den på matsmart ibland... märkligt att den kan vara så svår när den ändå säljer?",1087,informal-1087
748,informal,gpt,baseline,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"Usch, det låter inte bra! Härskna kryddor kan verkligen förstöra smaken på maten, men oftast är de inte direkt farliga. Du kanske får lite magknip eller en obehaglig känsla i magen. Hoppas det inte blir värre än så! Håll koll på hur du mår!",920,informal-920
749,informal,gpt,detector_evasive,False,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,Tror den är borta från många hyllor. Jag har inte sett den på Ica eller Coop på evigheter. Kollat Willys och Hemköp också. Noll. Fick tag i den en gång på ÖoB av alla ställen... sen försvann den där med. Har du testat att fråga butikschefen om de kan ta hem? Ibland ligger den som “tillfällig vara” och dyker upp i en kartong längst ner...,1095,informal-1095
750,informal,gpt,human_like,False,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel. Tacksam för svar!","Kolla in Alphaspel (typ Odenplan-ish) om du vill ha “riktiga” brädspel, de brukar ha både Catan och lite mer nischade grejer. SF Bokhandeln i Gamla Stan (och även vid Sergels torg) har också en hel del brädspel. Annars är Science Fiction Bokhandeln ofta bäst när kedjorna bara har Monopol/Trivial. Diplomacy kan vara lite svårare i butik, men fråga personalen – de kan ofta beställa hem om det inte står i hyllan.",733,informal-733
751,informal,gpt,human_like,False,Ska man ha den? Den verkar klart bättre än tidigare varianter.  Synpunkter?,"Beror lite på vad du ska göra med den och vad du har idag, men spontant: ja, om du ändå är i läge att köpa/uppgradera. Den här versionen verkar ha fixat mycket av det som varit småirriterande tidigare (stabilitet/prestanda och lite bättre helhetskänsla), så du slipper vara “beta-testare” på samma sätt. Har du redan en som funkar kan du lika gärna vänta in lite fler långtidstester och se om det dyker upp barnsjukdomar eller prissänkningar. Men kommer du från en äldre variant så lär du märka skillnad direkt. Jag hade nog kört – men hade kollat garanti/retur och att den funkar med det du redan har runtomkring (tillbehör, kompatibilitet osv).",444,informal-444
752,informal,gpt,baseline,False,Ska man ha den? Den verkar klart bättre än tidigare varianter.  Synpunkter?,"Det beror på vad man behöver den till, men om den verkligen är bättre än de tidigare varianterna så kan det vara värt att överväga. Har hört blandade åsikter, så kolla gärna in recensioner och vad andra tycker innan du bestämmer dig!",440,informal-440
753,informal,gpt,baseline,False,Var ett tag jag så en dokumentär där en ung flicka hade otroligt många personligheter minns också att hon skrev dagbok och där fick man se hur det ändrades i texten av dem olika personligheterna. var länge sen jag såg den vill gärna ta och se den igen. någon som vet vilken dokumentär jag menar?,"Det låter som den dokumentär som heter ""Mysteriet Anna"" eller ""Annie's Coming Out"". Den handlar verkligen om en flicka med dissociativ identitetsstörning (tidigare kallad multipla personligheter) och hennes kamp med olika personligheter. Hela konceptet med dagboken är så gripande och ger verkligen en inblick i hur komplicerat det kan vara. Hoppas du hittar den!",476,informal-476
754,informal,human,human,True,Advokat anses väl av allmänheten vara ett betydligt mer statusfyllt yrke än att vara åklagare. Skiljer sig den bilden inom juristkåren?," Jag råkar personligen veta att Peter Ahltin är en utmärkt försvarare. Det kändes rätt klart på förhand att den misstänkte skulle dömas; i vissa fall kan det inte anses skäligt att en advokat""ska"" få sin klient frikänd, utan då är det mer att tillvarata klientens generella intressen, att hans rättigheter inte inskränks o.s.v.",321,informal-321
755,informal,human,human,True,Finns denna underbara klass kvar? Har letat som en tok det senaste halvåret i alla möjliga mataffärer och städer men inte hittat.,Jag köpte choklad/vanilj/apelsin för någon månad sedan. Om den finns med banan vettetusan.,1087,informal-1087
756,informal,human,human,True,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel. Tacksam för svar!", Köptes av EB Games men jag tror att bräd- och rollspelen försvann långt innan.,738,informal-738
757,informal,gpt,baseline,False,Ska man ha den? Den verkar klart bättre än tidigare varianter.  Synpunkter?,"Verkar ju som en betydligt bättre version, så varför inte? Om den verkligen har förbättrats så kan det vara värt att ge den en chans. Har du testat den själv, eller funderar du bara på att skaffa den?",446,informal-446
758,informal,gpt,human_like,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"Allroundkrydda som hunnit bli härsken smakar ju vidrigt men är sällan något farligt i små mängder. Det som händer är oftast bara att magen kan bli lite orolig (illamående, rapar, ev. diarré) eftersom härsket fett kan irritera. Har du bara fått i dig lite i maten är det i princip bara att dricka lite vatten och se om det går över. Däremot: får du kraftiga magsmärtor, upprepade kräkningar, feber eller blir dålig på riktigt – eller om du råkade äta mycket – då hade jag ringt 1177 och kollat, mest för säkerhets skull. Men i normalfallet är det mer “äckligt och onödigt” än “farligt”. Släng burken och köp ny bara.",921,informal-921
759,informal,gpt,detector_evasive,False,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel. Tacksam för svar!","Kolla Alphaspel vid Örnsberg. Mycket brädspel, ofta både Catan och Diplomacy eller kan ta hem om det saknas. Science Fiction Bokhandeln inne i stan brukar också ha en hylla med brädspel, inte bara sci-fi. Sen Adlibris-butiken på Kungsgatan kan vara värd en sväng om du ändå går förbi... Varför plåga sig i vanliga leksaksbutiker när specialbutikerna finns?",733,informal-733
760,informal,human,human,True,Har precis köpt en gainer och det står att man ska ha i 50 gram. Hur mycket är det i ett dl-mått?,"Låter som en mycket konstig gainer, du kan iaf inte få ut vikten av något som du inte vet vad det vägen, så enkelt är det  Du har pm!",220,informal-220
761,informal,gpt,human_like,False,"""Ett land där alla har rätt till sin egen postmoderna verklighet. Ett land där konsensus är viktigare än rimlighet."" Vad tycker ni om Henrik Alexanderssons beskrivning av Sverige?","Tycker han sätter fingret på nåt, även om han drar det lite till sin spets som vanligt. Det finns absolut en svensk reflex att “hålla sams” och landa i nån mjuk kompromiss, även när det egentligen borde vara mer raka rör och mer fokus på vad som faktiskt funkar. Samtidigt är “postmodern verklighet” lite överdrivet – Sverige är ju också ett land där mycket bygger på att vi har hyfsat gemensamma spelregler och att folk i regel går att lita på. Men jag fattar vad han menar: i vissa frågor känns det som att man inte får prata om problem, bara om “narrativ” och rätt ordval, och så blir det viktigare att ingen blir upprörd än att man har en rimlig diskussion. Sen är det inte unikt svenskt heller, bara att vi är extra bra på att paketera det som “ansvarstagande” och “värdegrund” istället för att kalla det konflikträdsla.",61,informal-61
762,informal,gpt,baseline,False,Råkade få i mig härsken allroundkrydda och undrar nu vad det kan få för konsekvenser.,"Det låter inte bra, men lugna dig, det är oftast inget katastrofalt. Härskna kryddor kan ge en obehaglig smak och i värsta fall orsaka magbesvär, men ingen fara på taket om det bara var en liten mängd. Håll koll på hur du mår, och om det skulle bli värre så kan det vara bra att kontakta vården. Hoppas du slipper otrevligheter!",921,informal-921
763,informal,gpt,human_like,False,"Stopp vid Odenplan för tunnelbanans gröna linje 17, 18 och 19 sedan kl 0:08 på grund av ordningsproblem.","Jaha, då var det Odenplan igen… gröna linjen står still pga “ordningsproblem” mitt i natten, helt otippat. SL:s info är som vanligt lika tydlig som en dimma: man får gissa om det är bråk, väktare, eller nån som inte kan bete sig. Bara att räkna med att det tar en evighet och börja kolla buss/pendel eller gå om man kan.",607,informal-607
764,informal,gpt,baseline,False,"Hej!  Jag och min kompis är intresserad av att åka till Frankrike, någon som vet ett bra och vackert ställe att åka till?  Något ställe där det inte är allt för dyrt med hotell, helst!  Tack i förhand!","Hej! Om ni vill åka till Frankrike rekommenderar jag er att kolla in staden Carcassonne. Den har en fantastisk medeltida borg som är otroligt vacker och området runt omkring är super mysigt. Hotellen där är oftast inte så dyra heller, särskilt om ni bokar i förväg. Dessutom finns det bra matställen där ni kan njuta av lokal sydfransk mat. Hoppas ni får en härlig resa!",303,informal-303
765,informal,human,human,True,Ska man ha den? Den verkar klart bättre än tidigare varianter.  Synpunkter?,Den är lika kass som tidigare. Den defraggar filer men sprider ut dem som vissna löv i en höststorm. Sätt Defraggler på ett schema istället.,440,informal-440
766,informal,gpt,detector_evasive,False,"Jag befinner mig i Stockholm för tillfället och skulle vilja ha tips på affärer som säljer diverse brädspel, t.ex. Diplomacy eller Settlers of Catan. De vanliga affärerna tycks inte ha dessa spel. Tacksam för svar!","Kolla Alphaspel i Hägersten. De har massor brädspel och brukar inte bara köra “Monopol-hyllan”. Science Fiction Bokhandeln på Västerlånggatan och i Sergelgången har också en del, plus kort och rollspel. Stor & Liten på St Eriksgatan kan överraska ibland. Annars Akademibokhandeln i city har nån hylla men inte alltid Diplomacy. Vill du inte åka runt så ring Alphaspel först och be dem lägga undan. Orka stå där och hoppas...",736,informal-736
767,informal,gpt,detector_evasive,False,Var ett tag jag så en dokumentär där en ung flicka hade otroligt många personligheter minns också att hon skrev dagbok och där fick man se hur det ändrades i texten av dem olika personligheterna. var länge sen jag såg den vill gärna ta och se den igen. någon som vet vilken dokumentär jag menar?,Kan det va dokumentären om Kim Noble du menar? Brittisk konstnär med DID. Hon skrev och ritade som olika alter och man fick se hur handstilen och tonen skiftade i dagböckerna. Finns klipp på Youtube också. Annars finns “Sybil” men det är mer drama än ren dokumentär... Ringde det nån klocka?,476,informal-476
768,informal,gpt,detector_evasive,False,Kan man driva ett klockbatteri genom att utvinna energi från handledens värme? Köpte en Apple Watch och det slog mig. Borde det inte gå att omvandla den värmeenergi som handleden utsöndrar för att ladda batteriet? Någon som vet/hört något?,"Teoretiskt ja. Praktiskt nästan inte. För att få el ur värme måste du ha temp-skillnad och en termoelektrisk grej. Handled 33 grader. Luft kanske 20. Skillnaden är liten så du får mikrowatt, inte milliwatt. En Apple Watch drar långt mer än så när skärm, BT, sensorer och LTE jobbar. Du kan få “trickle” som på Seiko Thermic eller vissa Garmin-prototyper, men det blir mer för att förlänga gångtid än att ladda upp från noll. Ska du få effekt måste du kyla ena sidan. Kylfläns på handleden? Inte så mysigt… Därför kör de sol på Garmin Instinct Solar och Citizen Eco Drive, eller rörelse som i gamla Seiko Kinetic. Värme från kroppen räcker inte som enda källa.",103,informal-103
769,informal,human,human,True,"Birk Borkason, det mest stereotypiska svenska namnet någonsin?","Hade väl möjligen varit Bork Birkason om man ska tänka så? Edit: Telefonen autorättade till ""Borkason"".",28,informal-28
