thread_id,thread_title,question,post_date,comment
2378412,"Rädd att jag fått en allergisk reaktion av ett läkemedel, hjälp?","Som tur är har jag fått en tid på vårdcentralen på onsdag och ska ta upp detta + lite andra saker som hör till med en läkare, men tänkte fråga här och se om någon kanske kan hjälpa mig lindra oron lite?
Jag har det senaste halvåret mått väldigt dåligt av olika anledningar, ätit oregelbundet och slarvat mycket med det mesta.. mitt liv har präglats av oro och ångest under den här tiden. Till slut sa min kropp ifrån och det visade sig att jag har fått magkatarr. I sex dagar har jag ätit omeprazol mot det här+ halsbränna, det har funkat sådär hittills.. jag läste bipackssedeln innan jag tog första dosen och såg vilka reaktioner man kan få om man är allergisk. Nässelutslag, svårigheter att svälja och svimningskänslor m.m.
Nu är det så att jag har märkt av att jag har någon typ av utslag på magen och på bröstet, men jag är osäker på om det kommer från medicin eller om det är självförvållat. Ibland svider det till i magen på mig och bränner i bröstet och när jag känner det så har jag en tendens att börja klia mig där.. inte våldsamt men länge (ingen aning om varför jag gör så haha). Svårigheter att svälja tror jag inte riktigt att jag har, däremot  ont i halsen till och från och det kan kännas som en klump i halsen speciellt på morgonen. Detta brukar försvinna om jag tar en halstablett eller dricker något varmt. Jag har som sagt levt med oro och ångest under en längre tid och även utvecklat panikångest till följd av detta.. så jag blir lite konfunderad, känslan i halsen och svimningskänslorna kanske hör ihop med ångesten och utslagen med kliandet?",2014-05-21,"Var hos läkaren idag och de märken/utslag jag hade på magen har nästan försvunnit helt nu, så det berodde nog med största sannolikhet just på att jag hade kliat mig där länge.. 
Däremot har jag prickar på bröstkorgen som jag också visade upp, hon tyckte att det mer såg ut som finnar än något annat. Så var det med det läkarbesöket.
Nu har jag kommit hem och sitter och tänker på en massa saker som jag glömde ta upp med läkaren eller inte tänkte på just då. Eftersom jag inte haft magkatarr tidigare är det här nytt och väldigt mycket mer obehagligt för mig än det kanske är för andra som har en erfarenhet av det.. just nu känner jag t.ex av lite stickningar och att det svider lite överallt i magen samt en molande smärta både på vänster och höger sida, inte bara i övre delen av magen precis under brösten som det tydligen ska göra vid magkatarr. Känner även av en viss smärta i ryggen. Har man allt detta vid magkatarr eller kan det vara något annat egentligen? 
Är orolig att det ska vara något magsår och att det till slut ska börja blöda rätt ut i magen och att kroppen ska ge upp helt. Jag är så löjligt nojjig."
2378412,"Rädd att jag fått en allergisk reaktion av ett läkemedel, hjälp?","Som tur är har jag fått en tid på vårdcentralen på onsdag och ska ta upp detta + lite andra saker som hör till med en läkare, men tänkte fråga här och se om någon kanske kan hjälpa mig lindra oron lite?
Jag har det senaste halvåret mått väldigt dåligt av olika anledningar, ätit oregelbundet och slarvat mycket med det mesta.. mitt liv har präglats av oro och ångest under den här tiden. Till slut sa min kropp ifrån och det visade sig att jag har fått magkatarr. I sex dagar har jag ätit omeprazol mot det här+ halsbränna, det har funkat sådär hittills.. jag läste bipackssedeln innan jag tog första dosen och såg vilka reaktioner man kan få om man är allergisk. Nässelutslag, svårigheter att svälja och svimningskänslor m.m.
Nu är det så att jag har märkt av att jag har någon typ av utslag på magen och på bröstet, men jag är osäker på om det kommer från medicin eller om det är självförvållat. Ibland svider det till i magen på mig och bränner i bröstet och när jag känner det så har jag en tendens att börja klia mig där.. inte våldsamt men länge (ingen aning om varför jag gör så haha). Svårigheter att svälja tror jag inte riktigt att jag har, däremot  ont i halsen till och från och det kan kännas som en klump i halsen speciellt på morgonen. Detta brukar försvinna om jag tar en halstablett eller dricker något varmt. Jag har som sagt levt med oro och ångest under en längre tid och även utvecklat panikångest till följd av detta.. så jag blir lite konfunderad, känslan i halsen och svimningskänslorna kanske hör ihop med ångesten och utslagen med kliandet?",2014-05-21,"
Du känner nog efter lite för mycket som vanligt tror jag :-) 
Magkatarr kan ju vara lite difust och te sig olika från person till person. 
På mig så var det som en glödande knytnäve i mellangärdet ungefär. 
Om du har magsår, så kommer du ha MYCKET mer besvär än vad du beskriver, samt att du bajsar mörkt blod med mera. Så oroa dig inte för det nu. Dessutom så opererar man magsår, så din kropp släcker inte alls ner. Har några bekanta som har opererats för magsår, och dom mår jättebra!
Nu har du ju varit hos läkaren i dag och hon bedömde tydligen att du mår ganska bra trotts allt. Ha lite förtroende för läkarna, och försök sysselsätt dig lite så du inte tänker så mycket på hur du mår hela tiden "
2378412,"Rädd att jag fått en allergisk reaktion av ett läkemedel, hjälp?","Som tur är har jag fått en tid på vårdcentralen på onsdag och ska ta upp detta + lite andra saker som hör till med en läkare, men tänkte fråga här och se om någon kanske kan hjälpa mig lindra oron lite?
Jag har det senaste halvåret mått väldigt dåligt av olika anledningar, ätit oregelbundet och slarvat mycket med det mesta.. mitt liv har präglats av oro och ångest under den här tiden. Till slut sa min kropp ifrån och det visade sig att jag har fått magkatarr. I sex dagar har jag ätit omeprazol mot det här+ halsbränna, det har funkat sådär hittills.. jag läste bipackssedeln innan jag tog första dosen och såg vilka reaktioner man kan få om man är allergisk. Nässelutslag, svårigheter att svälja och svimningskänslor m.m.
Nu är det så att jag har märkt av att jag har någon typ av utslag på magen och på bröstet, men jag är osäker på om det kommer från medicin eller om det är självförvållat. Ibland svider det till i magen på mig och bränner i bröstet och när jag känner det så har jag en tendens att börja klia mig där.. inte våldsamt men länge (ingen aning om varför jag gör så haha). Svårigheter att svälja tror jag inte riktigt att jag har, däremot  ont i halsen till och från och det kan kännas som en klump i halsen speciellt på morgonen. Detta brukar försvinna om jag tar en halstablett eller dricker något varmt. Jag har som sagt levt med oro och ångest under en längre tid och även utvecklat panikångest till följd av detta.. så jag blir lite konfunderad, känslan i halsen och svimningskänslorna kanske hör ihop med ångesten och utslagen med kliandet?",2014-05-21,"
Antagligen..
Så är det inte riktigt för mig utan jag känner ju lite överallt i magen, oftast precis i/omkring solar plexus (tror jag det heter).. för det mesta en molande smärta som gör att jag har svårt att böja mig framåt emellanåt. Men dessa stickningar och svedan jag känner, kan det hänga ihop med gaser? För jag känner ju mig lite bubblig till och från och dessutom är magen ofta uppsvälld..
Är inte magsår och blödande magsår olika saker då, eller har man blod i avföringen även vid""vanliga"" magsår?
Ja, det mesta sitter nog i huvudet på mig. Ska försöka sysselsättta mig med annat kommande dagar.."
2378412,"Rädd att jag fått en allergisk reaktion av ett läkemedel, hjälp?","Som tur är har jag fått en tid på vårdcentralen på onsdag och ska ta upp detta + lite andra saker som hör till med en läkare, men tänkte fråga här och se om någon kanske kan hjälpa mig lindra oron lite?
Jag har det senaste halvåret mått väldigt dåligt av olika anledningar, ätit oregelbundet och slarvat mycket med det mesta.. mitt liv har präglats av oro och ångest under den här tiden. Till slut sa min kropp ifrån och det visade sig att jag har fått magkatarr. I sex dagar har jag ätit omeprazol mot det här+ halsbränna, det har funkat sådär hittills.. jag läste bipackssedeln innan jag tog första dosen och såg vilka reaktioner man kan få om man är allergisk. Nässelutslag, svårigheter att svälja och svimningskänslor m.m.
Nu är det så att jag har märkt av att jag har någon typ av utslag på magen och på bröstet, men jag är osäker på om det kommer från medicin eller om det är självförvållat. Ibland svider det till i magen på mig och bränner i bröstet och när jag känner det så har jag en tendens att börja klia mig där.. inte våldsamt men länge (ingen aning om varför jag gör så haha). Svårigheter att svälja tror jag inte riktigt att jag har, däremot  ont i halsen till och från och det kan kännas som en klump i halsen speciellt på morgonen. Detta brukar försvinna om jag tar en halstablett eller dricker något varmt. Jag har som sagt levt med oro och ångest under en längre tid och även utvecklat panikångest till följd av detta.. så jag blir lite konfunderad, känslan i halsen och svimningskänslorna kanske hör ihop med ångesten och utslagen med kliandet?",2014-05-22,"Kan man ta en panodil eller Alvedon under tiden man äter omeprazol? Har en jättejobbig huvudvärk just nu som vägrar släppa.."
2378412,"Rädd att jag fått en allergisk reaktion av ett läkemedel, hjälp?","Som tur är har jag fått en tid på vårdcentralen på onsdag och ska ta upp detta + lite andra saker som hör till med en läkare, men tänkte fråga här och se om någon kanske kan hjälpa mig lindra oron lite?
Jag har det senaste halvåret mått väldigt dåligt av olika anledningar, ätit oregelbundet och slarvat mycket med det mesta.. mitt liv har präglats av oro och ångest under den här tiden. Till slut sa min kropp ifrån och det visade sig att jag har fått magkatarr. I sex dagar har jag ätit omeprazol mot det här+ halsbränna, det har funkat sådär hittills.. jag läste bipackssedeln innan jag tog första dosen och såg vilka reaktioner man kan få om man är allergisk. Nässelutslag, svårigheter att svälja och svimningskänslor m.m.
Nu är det så att jag har märkt av att jag har någon typ av utslag på magen och på bröstet, men jag är osäker på om det kommer från medicin eller om det är självförvållat. Ibland svider det till i magen på mig och bränner i bröstet och när jag känner det så har jag en tendens att börja klia mig där.. inte våldsamt men länge (ingen aning om varför jag gör så haha). Svårigheter att svälja tror jag inte riktigt att jag har, däremot  ont i halsen till och från och det kan kännas som en klump i halsen speciellt på morgonen. Detta brukar försvinna om jag tar en halstablett eller dricker något varmt. Jag har som sagt levt med oro och ångest under en längre tid och även utvecklat panikångest till följd av detta.. så jag blir lite konfunderad, känslan i halsen och svimningskänslorna kanske hör ihop med ångesten och utslagen med kliandet?",2014-05-22,"
Ja, det är inga problem.  Panodil, Alvedon, Ipren etc ingen fara alls. 
Det är 
få
 receptfria mediciner man inte kan ta tillsammans med Omeprazol. 
Mediciner mot HIV som innehåller Nelfinavir ska man däremot inte blanda med Omeprazol.
Här har du en lista över ämnen som om du tar dessa, så ska du tala om det för läkaren eller apotekspersonalen. Det är alltså inte därmed sagt att man inte 
kan
 kombinera dessa, men man ska alltid berätta om det.
Tala om för läkare eller apotekspersonal om du tar något av följande läkemedel:
Ketokonazol, itrakonazol, posakonazol eller vorikonazol (används för behandling av svampinfektioner).
Digoxin (används vid behandling av hjärtproblem)
Diazepam (används för behandling av ångest, för muskelavslappning eller vid epilepsi).
Fenytoin (används vid epilepsi). Om du tar fenytoin, behöver läkaren övervaka när du börjar eller slutar ta Omeprazol Actavis.
Läkemedel som används för blodförtunning, till exempel warfarin eller andra vitamin K blockerare. Läkaren kan behöva övervaka när du börjar eller slutar ta Omeprazol Actavis.
Rifampicin (används vid behandling av tuberkulos).
Atazanavir (används mot HIV-infektion)
Takrolimus (vid organtransplantation).
Johannesört (Hypericum perforatum) (används för behandling av mild nedstämdhet)
Cilostazol (används vid behandling av fönstertittarsjuka)
Sakvinavir (används mot HIV-infektion)
Klaritromycin (används för att behandla bakterieinfektioner)
Klopidogrel (används för att förhindra blodpropp )
Erlotinib (används för att behandla cancer)
Metotrexat ( används för att behandla cancer)"
2378412,"Rädd att jag fått en allergisk reaktion av ett läkemedel, hjälp?","Som tur är har jag fått en tid på vårdcentralen på onsdag och ska ta upp detta + lite andra saker som hör till med en läkare, men tänkte fråga här och se om någon kanske kan hjälpa mig lindra oron lite?
Jag har det senaste halvåret mått väldigt dåligt av olika anledningar, ätit oregelbundet och slarvat mycket med det mesta.. mitt liv har präglats av oro och ångest under den här tiden. Till slut sa min kropp ifrån och det visade sig att jag har fått magkatarr. I sex dagar har jag ätit omeprazol mot det här+ halsbränna, det har funkat sådär hittills.. jag läste bipackssedeln innan jag tog första dosen och såg vilka reaktioner man kan få om man är allergisk. Nässelutslag, svårigheter att svälja och svimningskänslor m.m.
Nu är det så att jag har märkt av att jag har någon typ av utslag på magen och på bröstet, men jag är osäker på om det kommer från medicin eller om det är självförvållat. Ibland svider det till i magen på mig och bränner i bröstet och när jag känner det så har jag en tendens att börja klia mig där.. inte våldsamt men länge (ingen aning om varför jag gör så haha). Svårigheter att svälja tror jag inte riktigt att jag har, däremot  ont i halsen till och från och det kan kännas som en klump i halsen speciellt på morgonen. Detta brukar försvinna om jag tar en halstablett eller dricker något varmt. Jag har som sagt levt med oro och ångest under en längre tid och även utvecklat panikångest till följd av detta.. så jag blir lite konfunderad, känslan i halsen och svimningskänslorna kanske hör ihop med ångesten och utslagen med kliandet?",2014-05-22,"
Toppen 
 
Upplever det som att det börjat släppa i magen nu förresten. Känner inte samma smärta som tidigare. Hur gör man när man ska sluta med omeprazol, ska man sluta direkt eller bör man trappa ner successivt? Skulle ju kunna ringa sjukvårdsupplysningen och fråga detta men eftersom du själv äter omeprazol så har du ju erfarenheten. Är det bättre att äta färdigt de 5 kapslarna jag har kvar i en dos per dag eller kan jag på något sätt varva ner nu när jag känner en symptomlindring? 
Jag äter Apofri-varianten, om det har någon betydelse.."
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"Jag brukar inte alls röka så mkt det beror väl främst på kvalitén som jag sällan brukar klaga över. En liten smula i pipan, som jag under en totalförbränning kan fylla mina lungor med är en tumregel (är mkt snål av mig(iaf som nykter)så jag låter inte någon rökpartikel försvinna helt i onödan ut i atmosfären
). Det kanske rör sig om 0,02-0,15g, har faktiskt aldrig kollat efter med vågen. Är inte den som har tolerans av cannabis då jag röker ganska oregelbundet, till skillnad från vissa bekanta storkonsumenter som förbrukar 3-7g i veckan... en 5a kan räcka väldigt länge när jag inte delar med mig, men det är ganska svårt och säga då jag är så oregelbunden
 . 
...på en vardag när jag inte är för mig själv strävar jag bara efter att bara komma över tröskeln, på helgen eller i min ensamhet blir det betydligt större doser.."
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"Alldeles för mycket, men det beror mest på att det är skitröka här och man lär dra några joppar/bongar innan man blir nöjd. Så det kan gå åt 1,5-2g på en kväll själv iallafall.
I en joppe så brukar det väl gå åt 0,2-0,3 om man ska ha den själv. Mer om man ska splitta med någon."
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"jag har oftast bra hasch och då räcker en gubbe lagom för mig på en kväll :P
är rätt tolerant , har rökt i typ 6 år rätt konstant , fast nu på senare tid har jag lugnat mig en aning och märkt att jag inte behöver lika mycket vilket plånboken tycker om ^^
men som sagt en gubbe räcker nog en kväll för mig , och med en kväll menar jag typ från 19:00 till 02:00..."
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"nu inget alls, skulle det rökas så skulle man klara sig fint på 0,3 på en kväll tror ja  =), för i tiden så kunde man ligga på 5g per dag."
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"Om det är första gången blir du påverkad på ca. 0.1 g -.-
Om någon månad kanske du ligger på 0.7, sen mer och mer "
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"De gånger jag röker ensam så brukar det bli 1 kopp max 2, sedan är jag väldigt stenad då jag alltid kör rent.
Röker man med vänner kan seanserna pågå i flera och ytterligare flera timmar och då röker man i princip hela tiden, har aldrig vågat kalkylera på hur mycket vi egentligen röker per man då."
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"Spliffar alltid med en kompis i princip och då lägger vi alltid i en 0.5a var, oavsett kvalite osv.
Har blivit skadad av detta på så vis att jag ALLTID lägger en 0.5a, kvittar om jag är själv eller om vi är många som bidrar. Känns som en perfekt mängd =)"
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"
Extremt snabb toleransökning du verkar ha! 
 
Jag brukar röka 0.1 om jag är ensam och kvaliteten är bra. Har rökt av samma femma nu sedan november."
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"jag har ganska hög tolerans så jag kan röka millan 0.5 - 1.5 i bongen innan jag är nöjd"
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"Bra röka ca 0,3 - 0,5 g
Kamelröka 1g minst"
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"Brukar mecka 0.3-0.5 ungefär och det brukar gå åt 1-1.5 g på en kväll."
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"just nu e det väl itne så mycke cb som gäller men innan så var det väl runt 1g per dag, splittade oftast med polare då...."
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"
Då måste du har väldigt bra kvalitet på ditt hasch.
Det beror väl på hur mycket jag röker, vädret, humöret, om det finns något att göra eller inte. Bor i en skitort i norrland och pluggar, och här finns det inte mycket att göra, så förra veckan så gick det åt 25 gram standard på sju dagar som jag delade med frugan. Hoppas på bättre ryk vid nästa inköp."
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"0,4-0,5 fint grönt. Ibland får man dock snåla ner till 0,2 om man inte har så mycket kvar "
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"potent skurr : 0,3-0,5."
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"0.3-0.5 på en joppe kanske."
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"
Om du pluggar och röker för 2500 kr/vecka, hur klarar du dig ekonomiskt??
Isåfall måste jag nog säga att du har ganska kass kran som ger dig skiten som blir över eller någonting helt annat."
837994,Hur mycket CB röker du per gång?,"Hej!
Sitter här och har precis sugit i mig en bong. Och har kommit på att jag blir påverkad jävligt lätt av hasch, som för övrigt är rätt ekonomiskt.
Iallafall, jag mätte upp o,35 på vågen och tog en tredjedel av detta rent i bongen (älskar att röka rent, avskyr nikotin och allt som har med det att göra). Nu är jag mycket bäng.
Jag har ju precis inköpt vågen (förresten brukar jag inte sitta och väga det, bara kul nu när man hade våg), och därför aldrig riktigt vetat hur mycket jag sugit i mig.
Min fråga är ju då: Hur mycket brukar ni stoppa i när ni röker?
Förresten, jag vet mycket väl hur det känns att röka för mycket då jag har gjort det ett flertal gånger.",2009-01-30,"
Ja, det är Amsterdamsmuggel jag röker, så visst är kvaliteten mycket bra. Sen röker jag inte varje dag heller utan det blir väl ca 2-3 ggr i veckan.
25 gram på en vecka? Seriöst! Jag tror också att du blir blåst och köper skitröka. Eller också är du jävligt tolerant. Ett jävla slöseri på pengar hur som helst."
