comparison,register,condition,feature_group,feature,n_pairs,median_A,median_B,cohens_dz,rank_biserial,p_value,p_fdr_bh,significant_fdr_0.05
mistral_vs_gpt,informal,detector_evasive,ner,ner_EVN_rate,1149,0.0,0.0,0.016559343068385825,0.2777777777777778,0.4838398513935682,0.498070435258085,False
mistral_vs_gpt,informal,detector_evasive,ner,ner_LOC_rate,1149,0.0,0.0,0.23011954766451057,0.5034078050577616,1.6253753394262884e-21,2.9941124673642155e-21,True
mistral_vs_gpt,informal,detector_evasive,ner,ner_MSR_rate,1149,0.0,0.0,-0.025811185725594543,-0.3333333333333333,0.40081416938293446,0.4251059372243244,False
mistral_vs_gpt,informal,detector_evasive,ner,ner_OBJ_rate,1149,0.0,0.0,0.027540756693248767,0.1164021164021164,0.5971176684141064,0.6057715476664847,False
mistral_vs_gpt,informal,detector_evasive,ner,ner_ORG_rate,1149,0.0,0.0,0.18107932192777762,0.40566905302368894,8.513560587095916e-13,1.267977108716413e-12,True
mistral_vs_gpt,informal,detector_evasive,ner,ner_PRS_rate,1149,0.0,0.0,0.24240269123684624,0.44374219781003676,9.326613629883742e-19,1.5923486685167364e-18,True
mistral_vs_gpt,informal,detector_evasive,ner,ner_TME_rate,1149,0.0,0.0,-0.03943092646667461,-0.2268483943241225,0.045645802864759694,0.0515355838795674,False
mistral_vs_gpt,informal,detector_evasive,ner,ner_WRK_rate,1149,0.0,0.0,0.09219588035295925,0.46859903381642515,0.00619422946975795,0.007475794187638905,True
mistral_vs_gpt,informal,detector_evasive,ner,ner_total_rate,1149,0.0,0.9569377990430622,0.37799902445079664,0.5344794637344544,5.269878136122537e-44,1.1178529379653867e-43,True
mistral_vs_gpt,informal,detector_evasive,textstat,char_count,1149,548.0,870.0,0.6639716834220943,0.8363552005531245,4.729876919195493e-133,2.7590948695307045e-132,True
mistral_vs_gpt,informal,detector_evasive,textstat,rough_syllable_count_sv,1149,154.0,243.0,0.643389242177176,0.8176805415447537,4.777899839856459e-127,2.5727152983842474e-126,True
mistral_vs_gpt,informal,detector_evasive,textstat,textstat_flesch_kincaid_grade,1149,3.9472413793103485,4.401084210526317,0.26185959788463636,0.28991713020774207,1.7017008057114004e-17,2.836168009519001e-17,True
mistral_vs_gpt,informal,detector_evasive,textstat,textstat_flesch_reading_ease,1149,83.99381848367462,79.52495971454884,-0.4592097106071043,-0.4862769137624399,2.9989928735833654e-46,6.7719193919624376e-46,True
mistral_vs_gpt,informal,detector_evasive,textstat,textstat_gunning_fog,1149,5.892307692307693,5.965811965811966,0.028607314579334013,0.026352259046648653,0.4392753925162375,0.45894443994233763,False
mistral_vs_gpt,informal,detector_evasive,textstat,textstat_smog_index,1149,7.03164865440522,7.2636822038024595,0.09822895013470966,0.11910163805012829,0.0005394554661974448,0.0006624891690144059,True
mistral_vs_gpt,informal,detector_evasive,textstat,word_count,1149,102.0,152.0,0.5550497267035638,0.773798140016055,1.698786296023343e-113,7.927669381442267e-113,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_ADJ,1149,0.06428571428571428,0.060810810810810814,-0.14489422587218048,-0.16864434777820606,7.860924064780229e-07,1.0382352538388982e-06,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_ADP,1149,0.057971014492753624,0.0707070707070707,0.49929961438919657,0.5285595812739794,3.157637379720825e-54,7.621883330360612e-54,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_ADV,1149,0.12121212121212122,0.09904153354632587,-0.5302854918490141,-0.5537215986464424,2.7554675762164805e-59,6.888668940541202e-59,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_AUX,1149,0.07096774193548387,0.043010752688172046,-0.996048253863312,-0.8440243993360022,3.111609695764894e-135,1.980115260941296e-134,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_CCONJ,1149,0.04878048780487805,0.04477611940298507,-0.17639198485624627,-0.18532202382313268,5.574385092021838e-08,7.65111679297115e-08,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_DET,1149,0.027522935779816515,0.023121387283236993,-0.2106344989684199,-0.24071307607621031,2.2937296611795148e-12,3.3450224225534587e-12,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_INTJ,1149,0.0,0.0,-0.2303277516880056,-0.3905118224304952,9.899683636273746e-16,1.539950787864805e-15,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_NOUN,1149,0.11607142857142858,0.18666666666666668,1.7211275770126997,0.9829771684512817,5.128446419876755e-183,1.1966374979712429e-181,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_NUM,1149,0.0,0.006756756756756757,0.5603409913320316,0.7524095205076801,3.4314409716963167e-77,1.091822127357919e-76,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_PART,1149,0.03614457831325301,0.024305555555555556,-0.6185472982814395,-0.6244975142399745,1.3688991699305626e-74,3.992622578964141e-74,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_PRON,1149,0.12698412698412698,0.0846774193548387,-1.098357878352033,-0.8770447979732008,5.489961684812489e-146,4.803716474210928e-145,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_PROPN,1149,0.009345794392523364,0.01775147928994083,0.49640604066777744,0.590553046568446,4.38114479251424e-61,1.135852353614803e-60,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_PUNCT,1149,0.125,0.15319148936170213,0.49861036106439083,0.6077834687336057,3.5860421113648437e-71,1.0040917911821562e-70,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_SCONJ,1149,0.030534351145038167,0.0273972602739726,-0.16236173126416872,-0.1759581692033968,2.8567950536406657e-07,3.8456856491316657e-07,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_SYM,1149,0.0,0.0,0.2460994537148579,0.6289592760180995,6.049902871344021e-16,9.624845477138215e-16,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_VERB,1149,0.11188811188811189,0.125,0.44902282639112295,0.47563249970433313,2.7563832203509344e-44,6.029588294517669e-44,True
mistral_vs_gpt,informal,detector_evasive,pos_proportions,pos_X,1149,0.0,0.0,0.0,0.0,1.0,1.0,False
human_vs_gpt,formal,baseline,stylometric_surface,bigram_repetition_rate,170,0.046349995397219915,0.023923992673992672,-0.7406705688571666,-0.7517715858273134,1.8774745913285483e-17,7.885393283579904e-17,True
human_vs_gpt,formal,baseline,stylometric_surface,function_word_rate,170,0.4244604316546763,0.3774456474813932,-0.8698862921194246,-0.8153422772617819,2.9710040118531917e-20,1.5597771062229257e-19,True
human_vs_gpt,formal,baseline,stylometric_surface,mattr,170,0.7258193829292096,0.7934342105263158,1.2234167379240757,0.9397316821465428,2.2410637226347663e-26,1.5687446058443364e-25,True
human_vs_gpt,formal,baseline,stylometric_surface,mtld,170,100.08124215809285,153.89668992617445,1.4285861853717323,0.9479876160990712,8.202884317865333e-27,7.3825958860788e-26,True
human_vs_gpt,formal,baseline,stylometric_surface,punct_colon,170,0.0,0.0,-0.07106869239076645,0.06431663574520717,0.5804005428718297,0.6197497322190725,False
human_vs_gpt,formal,baseline,stylometric_surface,punct_comma,170,1.2269989963198396,4.7220867303091545,1.6743231071624989,0.9665634674922601,8.282002678706257e-28,1.1176169043936917e-26,True
human_vs_gpt,formal,baseline,stylometric_surface,punct_dash,170,0.0,0.0,0.5259199579101324,0.8889476467477525,1.5677270964019666e-09,3.201632927727388e-09,True
human_vs_gpt,formal,baseline,stylometric_surface,punct_period,170,4.679606818464601,3.6626016260162597,-0.8703761436247421,-0.7968673860076575,2.596332149898708e-19,1.2582225034124509e-18,True
human_vs_gpt,formal,baseline,stylometric_surface,punct_semicolon,170,0.0,0.0,-0.4466082987864156,-0.9506531204644412,2.443569483862318e-09,4.810777421353938e-09,True
human_vs_gpt,formal,baseline,stylometric_surface,trigram_repetition_rate,170,0.012903762903762904,0.004008160904768025,-0.6311062056321026,-0.7457836644591611,2.311523463510471e-15,6.934570390531414e-15,True
human_vs_gpt,formal,baseline,stylometric_surface,ttr,170,0.6322004608294931,0.689119170984456,0.5416066634494077,0.5572067423460613,2.95791224236319e-10,6.901795232180776e-10,True
human_vs_gpt,formal,baseline,syntactic_complexity,dep_distance_mean,170,3.116110549376475,3.517248945386597,1.0161851143204397,0.918954248366013,2.70607501225733e-25,1.704827257722118e-24,True
human_vs_gpt,formal,baseline,syntactic_complexity,n_sentences,170,10.0,8.0,-0.443258316336973,-0.5200065327453862,1.6606311290830536e-08,3.0770517980068345e-08,True
human_vs_gpt,formal,baseline,syntactic_complexity,subordinate_clause_rate,170,1.0,1.3333333333333333,0.47961673586372766,0.5107703541438481,1.2660827238977865e-08,2.41706701835032e-08,True
human_vs_gpt,formal,baseline,syntactic_complexity,tree_depth_max,170,7.0,8.0,0.5127447184804601,0.598341823993607,3.757962677710325e-10,8.455416024848231e-10,True
human_vs_gpt,formal,baseline,syntactic_complexity,tree_depth_mean,170,4.3798076923076925,5.522727272727273,1.2702625914930505,0.9196956889264581,4.70013044206094e-25,2.6918928895439925e-24,True
human_vs_gpt,formal,baseline,pragmatic_markers,epistemic_count,170,0.0,0.0,-0.4248101433127718,-0.646867900032457,2.0453148635018143e-07,3.579301011128175e-07,True
human_vs_gpt,formal,baseline,pragmatic_markers,epistemic_rate,170,0.0,0.0,-0.4654225056994508,-0.6993828974434323,3.7653291046577074e-08,6.777592388383874e-08,True
human_vs_gpt,formal,baseline,pragmatic_markers,hedge_count,170,1.0,4.0,0.5678833563567286,0.6262200165425972,1.0850030206443047e-11,2.6290457807919692e-11,True
human_vs_gpt,formal,baseline,pragmatic_markers,hedge_formal_count,170,0.0,0.0,0.0,0.047619047619047616,0.7897359602935499,0.8292227583082273,False
human_vs_gpt,formal,baseline,pragmatic_markers,hedge_formal_rate,170,0.0,0.0,-0.01814647462543509,-0.008534850640113799,0.9638984150042066,0.9794451636333067,False
human_vs_gpt,formal,baseline,pragmatic_markers,hedge_informal_count,170,0.0,0.0,-0.13179135773364853,-0.2743961352657005,0.09298821267167957,0.1195562734350166,False
human_vs_gpt,formal,baseline,pragmatic_markers,hedge_informal_rate,170,0.0,0.0,-0.028007012957280628,-0.16163265306122448,0.3247221049524933,0.36133855333714293,False
human_vs_gpt,formal,baseline,pragmatic_markers,hedge_neutral_count,170,1.0,3.0,0.6822237522695145,0.7350361197110423,2.6717738070160135e-15,7.65098862918222e-15,True
human_vs_gpt,formal,baseline,pragmatic_markers,hedge_neutral_rate,170,0.7117527862208713,1.6924398625429553,0.751078976479999,0.7129829446571528,9.069540155511364e-16,3.007268577880084e-15,True
human_vs_gpt,formal,baseline,pragmatic_markers,hedge_rate,170,0.8150808644922873,1.8524871355060033,0.6425815052009513,0.6466411416637661,3.080401990215589e-13,8.086055224315921e-13,True
human_vs_gpt,formal,baseline,pragmatic_markers,n_alpha_tokens,170,178.5,197.5,0.1004809710297209,0.2622635018919849,0.0030190756384695446,0.004226705893857362,True
human_vs_gpt,formal,baseline,pragmatic_markers,negation_count,170,1.0,0.0,-0.22236935051923584,-0.31120170840613476,0.004969241054222741,0.006674181922012504,True
human_vs_gpt,formal,baseline,pragmatic_markers,negation_rate,170,0.3468395073561125,0.0,-0.275037019987204,-0.33457300275482094,0.0014694819385626724,0.002104030957487463,True
human_vs_gpt,formal,baseline,pragmatic_markers,negation_sentence_rate,170,0.05131578947368421,0.0,-0.07597098541028487,-0.06879361914257229,0.5165583591748164,0.5610892522071281,False
human_vs_gpt,formal,baseline,ner,ner_EVN_rate,170,0.0,0.0,0.07669649888473704,1.0,0.31731050786291415,0.36133855333714293,False
human_vs_gpt,formal,baseline,ner,ner_LOC_rate,170,0.0,0.0,-0.29750458146336334,-0.5639880952380952,9.940772635288336e-05,0.00014911158952932504,True
human_vs_gpt,formal,baseline,ner,ner_MSR_rate,170,0.0,0.0,-0.07669649888473702,-1.0,0.31731050786291415,0.36133855333714293,False
human_vs_gpt,formal,baseline,ner,ner_OBJ_rate,170,0.0,0.0,-0.07669649888473705,-1.0,0.31731050786291415,0.36133855333714293,False
human_vs_gpt,formal,baseline,ner,ner_ORG_rate,170,0.0,0.0,-0.3321675108127805,-0.7783687943262412,3.388755728167493e-06,5.4741438685782585e-06,True
human_vs_gpt,formal,baseline,ner,ner_PRS_rate,170,0.0,0.0,-0.3481948836991333,-0.7300435413642961,4.631943343564684e-06,7.295310766114377e-06,True
human_vs_gpt,formal,baseline,ner,ner_TME_rate,170,0.0,0.0,-0.22231799586877185,-0.8461538461538461,0.007132413699395206,0.009361292980456208,True
human_vs_gpt,formal,baseline,ner,ner_WRK_rate,170,0.0,0.0,-0.10175226909144124,-0.6111111111111112,0.12348527214454895,0.15559144290213167,False
human_vs_gpt,formal,baseline,ner,ner_total_rate,170,0.45560214205654037,0.0,-0.5315079297458271,-0.7690476190476191,9.87734049584496e-12,2.4890898049529303e-11,True
human_vs_gpt,formal,baseline,textstat,char_count,170,1282.5,1542.0,0.2563575471849359,0.4519435844513244,3.210346426243208e-07,5.322416443508477e-07,True
human_vs_gpt,formal,baseline,textstat,rough_syllable_count_sv,170,391.5,472.5,0.261712504306132,0.4541594152453881,3.045002264270432e-07,5.184733585109114e-07,True
human_vs_gpt,formal,baseline,textstat,textstat_flesch_kincaid_grade,170,12.40789061176072,16.43068534820884,1.712974337064473,0.9782593739250086,1.911573436829559e-28,6.021456326013111e-27,True
human_vs_gpt,formal,baseline,textstat,textstat_flesch_reading_ease,170,38.743639580336264,21.759329710144954,-1.413863741998545,-0.9503267973856209,6.160452714457984e-27,6.468475350180883e-26,True
human_vs_gpt,formal,baseline,textstat,textstat_gunning_fog,170,15.504292226947097,19.899732732670678,1.543529355468442,0.9660130718954248,8.869975431695966e-28,1.1176169043936917e-26,True
human_vs_gpt,formal,baseline,textstat,textstat_smog_index,170,14.029793088378904,17.267425705330172,1.5938553785294012,0.9698658410732715,5.484158833213169e-28,1.1176169043936917e-26,True
human_vs_gpt,formal,baseline,textstat,word_count,170,182.0,199.5,0.09256521904164752,0.24907761921336583,0.004979151592612504,0.006674181922012504,True
human_vs_gpt,formal,baseline,pos_proportions,pos_ADJ,170,0.0847457627118644,0.09239662072032015,0.34786045405459903,0.3907120743034056,9.951498317634256e-06,1.52913266831941e-05,True
human_vs_gpt,formal,baseline,pos_proportions,pos_ADP,170,0.13333333333333333,0.11283048987329143,-0.6815986948844618,-0.7026487788097695,1.9318024690810945e-15,6.085177777605448e-15,True
human_vs_gpt,formal,baseline,pos_proportions,pos_ADV,170,0.04461028192371476,0.06012983277866798,0.6938777000020939,0.6733402132782937,2.6528546305991258e-14,7.26651485772804e-14,True
human_vs_gpt,formal,baseline,pos_proportions,pos_AUX,170,0.04290096406660824,0.023976047904191618,-0.8303794819080748,-0.7634528367560042,7.442921762431208e-18,3.3493147930940436e-17,True
human_vs_gpt,formal,baseline,pos_proportions,pos_CCONJ,170,0.044665287424264816,0.08034449823798703,1.768720971857395,0.9825249398004816,1.1150335897027322e-28,6.021456326013111e-27,True
human_vs_gpt,formal,baseline,pos_proportions,pos_DET,170,0.05186372527711367,0.03464873277012005,-0.778832684253511,-0.7276917784657723,1.8904087088464632e-16,7.005632273960422e-16,True
human_vs_gpt,formal,baseline,pos_proportions,pos_INTJ,170,0.0,0.0,-0.07669649888473705,-1.0,0.31731050786291415,0.36133855333714293,False
human_vs_gpt,formal,baseline,pos_proportions,pos_NOUN,170,0.28212993550416865,0.3055555555555556,0.486367684698082,0.5338149294805642,1.5754066787230006e-09,3.201632927727388e-09,True
human_vs_gpt,formal,baseline,pos_proportions,pos_NUM,170,0.008298898071625344,0.0,-0.6309433618196261,-0.850685748360167,5.1317979884762713e-17,2.020645457962532e-16,True
human_vs_gpt,formal,baseline,pos_proportions,pos_PART,170,0.021573033707865168,0.018475849121010413,-0.28452510181638613,-0.3154194222067525,0.0003760719690142693,0.0005509891639046271,True
human_vs_gpt,formal,baseline,pos_proportions,pos_PRON,170,0.05292205847112389,0.022675853558206498,-1.1826722365289322,-0.9413828689370485,1.834243432467238e-26,1.44446670306795e-25,True
human_vs_gpt,formal,baseline,pos_proportions,pos_PROPN,170,0.006791191052692263,0.0,-0.4848425782647662,-0.6472258064516129,3.996987186922567e-10,8.683110095728336e-10,True
human_vs_gpt,formal,baseline,pos_proportions,pos_PUNCT,170,0.0770979020979021,0.09749843652282678,0.528026331250664,0.725077399380805,2.418459891543504e-16,8.464609620402263e-16,True
human_vs_gpt,formal,baseline,pos_proportions,pos_SCONJ,170,0.022918271587646193,0.022770480470100243,0.0006159597585497718,0.006673546611627107,0.9398444568137629,0.9706590291683125,False
human_vs_gpt,formal,baseline,pos_proportions,pos_SYM,170,0.0,0.0,0.11656974088632195,0.2007843137254902,0.21659729326911092,0.2675613622736076,False
human_vs_gpt,formal,baseline,pos_proportions,pos_VERB,170,0.1085088489103408,0.10827092152393358,-0.07305559432655359,-0.08694744169857292,0.32692535778122456,0.36133855333714293,False
human_vs_gpt,formal,baseline,pos_proportions,pos_X,170,0.0,0.0,0.0,0.0,1.0,1.0,False
human_vs_mistral,formal,baseline,stylometric_surface,bigram_repetition_rate,170,0.046349995397219915,0.048244447399920204,-0.1727470623993685,-0.14751131221719457,0.09627666587026938,0.11927152779085795,False
human_vs_mistral,formal,baseline,stylometric_surface,function_word_rate,170,0.4244604316546763,0.35916439941207745,-1.1573318776179131,-0.9188166494668043,2.7505871953229976e-25,2.983889670326212e-24,True
human_vs_mistral,formal,baseline,stylometric_surface,mattr,170,0.7258193829292096,0.7458585164835163,0.4642564770986322,0.4889576883384933,3.2169591959910214e-08,8.106737173897374e-08,True
human_vs_mistral,formal,baseline,stylometric_surface,mtld,170,100.08124215809285,113.30017326461984,0.45440254147197595,0.47657378740970074,7.078761831400846e-08,1.7034157871500373e-07,True
human_vs_mistral,formal,baseline,stylometric_surface,punct_colon,170,0.0,0.5494505494505495,0.23887293292441403,0.5808105872622001,3.555850662380879e-10,1.1790452196315545e-09,True
human_vs_mistral,formal,baseline,stylometric_surface,punct_comma,170,1.2269989963198396,5.533683289588801,1.7763670043334192,0.9837633298933609,9.530198900726095e-29,3.0020126537287197e-27,True
human_vs_mistral,formal,baseline,stylometric_surface,punct_dash,170,0.0,0.0,0.31886784902955373,0.7256410256410256,7.837598247157654e-05,0.00014522608516792123,True
human_vs_mistral,formal,baseline,stylometric_surface,punct_period,170,4.679606818464601,4.301075268817204,-0.27556477142744085,-0.35810113519091846,5.133689138412757e-05,9.800679264242537e-05,True
human_vs_mistral,formal,baseline,stylometric_surface,punct_semicolon,170,0.0,0.0,-0.4632749348799097,-1.0,1.6306098573244595e-09,4.669473682338225e-09,True
human_vs_mistral,formal,baseline,stylometric_surface,trigram_repetition_rate,170,0.012903762903762904,0.007802064359441409,-0.2810226094045474,-0.2739454094292804,0.0030923092395680504,0.004751597124214322,True
human_vs_mistral,formal,baseline,stylometric_surface,ttr,170,0.6322004608294931,0.6644949066213922,0.22374884283648658,0.26921224630202956,0.002332312166276086,0.003767581191676754,True
human_vs_mistral,formal,baseline,syntactic_complexity,dep_distance_mean,170,3.116110549376475,3.501572327044025,0.8467504107284026,0.7959408324733402,2.2447559070788697e-19,1.2856329285997164e-18,True
human_vs_mistral,formal,baseline,syntactic_complexity,n_sentences,170,10.0,8.0,-0.4139587639109099,-0.5056070640176601,7.406378852744381e-08,1.7034157871500373e-07,True
human_vs_mistral,formal,baseline,syntactic_complexity,subordinate_clause_rate,170,1.0,1.125,0.10467274261069325,0.15864656229709256,0.0762538241396333,0.10221257278291272,False
human_vs_mistral,formal,baseline,syntactic_complexity,tree_depth_max,170,7.0,7.0,0.07218650974482994,0.10780974750440399,0.27767219955543365,0.3180608831271331,False
human_vs_mistral,formal,baseline,syntactic_complexity,tree_depth_mean,170,4.3798076923076925,4.866071428571429,0.592628065758996,0.6063679909833756,9.321560384048952e-12,3.4544606129122584e-11,True
human_vs_mistral,formal,baseline,pragmatic_markers,epistemic_count,170,0.0,0.0,-0.42439928255760073,-0.7206730769230769,1.9924997018910642e-07,4.3285338351426563e-07,True
human_vs_mistral,formal,baseline,pragmatic_markers,epistemic_rate,170,0.0,0.0,-0.4047346803399881,-0.6814035087719298,2.935157708247413e-07,6.163831187319569e-07,True
human_vs_mistral,formal,baseline,pragmatic_markers,hedge_count,170,1.0,3.0,0.3418738753649302,0.4354660783232212,4.078182956492957e-06,8.28792020190504e-06,True
human_vs_mistral,formal,baseline,pragmatic_markers,hedge_formal_count,170,0.0,0.0,-0.18342693710095676,-0.5046153846153846,0.016046228399360478,0.024069342599040717,True
human_vs_mistral,formal,baseline,pragmatic_markers,hedge_formal_rate,170,0.0,0.0,-0.1451259503038505,-0.3732193732193732,0.09614523768664612,0.11927152779085795,False
human_vs_mistral,formal,baseline,pragmatic_markers,hedge_informal_count,170,0.0,0.0,-0.1099285583681403,-0.18983050847457628,0.16932918592796842,0.2012780889332455,False
human_vs_mistral,formal,baseline,pragmatic_markers,hedge_informal_rate,170,0.0,0.0,-0.0027371619056875064,0.06504494976203067,0.6586665425442713,0.6692901964562756,False
human_vs_mistral,formal,baseline,pragmatic_markers,hedge_neutral_count,170,1.0,3.0,0.4563360467783983,0.5526819923371648,6.860429693828558e-09,1.8008627946299964e-08,True
human_vs_mistral,formal,baseline,pragmatic_markers,hedge_neutral_rate,170,0.7117527862208713,1.6172624237140365,0.6546642161530055,0.6607538802660754,2.147846034088909e-13,8.457143759225079e-13,True
human_vs_mistral,formal,baseline,pragmatic_markers,hedge_rate,170,0.8150808644922873,1.719550650374458,0.5899421724780011,0.5986193293885601,1.703035998815173e-11,5.960625995853106e-11,True
human_vs_mistral,formal,baseline,pragmatic_markers,n_alpha_tokens,170,178.5,163.0,-0.22160827240982653,-0.1910560715514276,0.03073190049487504,0.04302466069282506,True
human_vs_mistral,formal,baseline,pragmatic_markers,negation_count,170,1.0,0.0,-0.5213954648953225,-0.7199725463280714,5.860714774430969e-10,1.8461251539457551e-09,True
human_vs_mistral,formal,baseline,pragmatic_markers,negation_rate,170,0.3468395073561125,0.0,-0.48058486651185645,-0.6875330629518603,8.011461137326609e-10,2.4034383411979827e-09,True
human_vs_mistral,formal,baseline,pragmatic_markers,negation_sentence_rate,170,0.05131578947368421,0.0,-0.4414410629053212,-0.6043126684636119,7.570736831777943e-08,1.7034157871500373e-07,True
human_vs_mistral,formal,baseline,ner,ner_EVN_rate,170,0.0,0.0,0.07669649888473706,1.0,0.31731050786291415,0.3331760332560599,False
human_vs_mistral,formal,baseline,ner,ner_LOC_rate,170,0.0,0.0,-0.027895094471403037,-0.1822843822843823,0.20139516661379275,0.23496102771609154,False
human_vs_mistral,formal,baseline,ner,ner_MSR_rate,170,0.0,0.0,-0.07669649888473702,-1.0,0.31731050786291415,0.3331760332560599,False
human_vs_mistral,formal,baseline,ner,ner_OBJ_rate,170,0.0,0.0,-0.07669649888473705,-1.0,0.31731050786291415,0.3331760332560599,False
human_vs_mistral,formal,baseline,ner,ner_ORG_rate,170,0.0,0.0,-0.149689190650236,-0.26262626262626265,0.09314440642370184,0.11927152779085795,False
human_vs_mistral,formal,baseline,ner,ner_PRS_rate,170,0.0,0.0,-0.22794540036894034,-0.5415584415584416,0.0004760728949595712,0.0008331275661792496,True
human_vs_mistral,formal,baseline,ner,ner_TME_rate,170,0.0,0.0,-0.24389142087888713,-1.0,0.002217721464237049,0.003676748743340371,True
human_vs_mistral,formal,baseline,ner,ner_WRK_rate,170,0.0,0.0,-0.06068104582472662,-0.42857142857142855,0.3104944343172349,0.3331760332560599,False
human_vs_mistral,formal,baseline,ner,ner_total_rate,170,0.45560214205654037,0.0,-0.23139876028316297,-0.42552126772310256,0.00011518466635343329,0.00020733239943617992,True
human_vs_mistral,formal,baseline,textstat,char_count,170,1282.5,1336.5,-0.023167167224207346,0.14695562435500517,0.09655314154498025,0.11927152779085795,False
human_vs_mistral,formal,baseline,textstat,rough_syllable_count_sv,170,391.5,405.5,-0.022745387676113542,0.14639749390880613,0.0988132844515093,0.11971609462394396,False
human_vs_mistral,formal,baseline,textstat,textstat_flesch_kincaid_grade,170,12.40789061176072,15.120867882709906,1.2260748571680837,0.9020295837633299,1.9771874022239157e-24,1.7416097510922444e-23,True
human_vs_mistral,formal,baseline,textstat,textstat_flesch_reading_ease,170,38.743639580336264,20.36683419243988,-1.4942008838002656,-0.9606467148262814,1.727405856415945e-27,2.863362354527063e-26,True
human_vs_mistral,formal,baseline,textstat,textstat_gunning_fog,170,15.504292226947097,18.929954489359833,1.2799099674393764,0.9185414516683866,2.8417996860249636e-25,2.983889670326212e-24,True
human_vs_mistral,formal,baseline,textstat,textstat_smog_index,170,14.029793088378904,16.32212239822248,1.2293377237751348,0.9010663914688682,2.2115679378949136e-24,1.7416097510922444e-23,True
human_vs_mistral,formal,baseline,textstat,word_count,170,182.0,165.0,-0.22996209415062402,-0.20096319229446163,0.023052706945834396,0.03346691512161087,True
human_vs_mistral,formal,baseline,pos_proportions,pos_ADJ,170,0.0847457627118644,0.09624561403508772,0.3234549036891291,0.369109047127623,2.9938365296287533e-05,5.894115667706608e-05,True
human_vs_mistral,formal,baseline,pos_proportions,pos_ADP,170,0.13333333333333333,0.10277162771627717,-0.9856041244711012,-0.8530443756449948,5.094058396931554e-22,3.565840877852088e-21,True
human_vs_mistral,formal,baseline,pos_proportions,pos_ADV,170,0.04461028192371476,0.03889799520867482,-0.24205067008983988,-0.26260749914000686,0.0029818691107255154,0.004696443849392687,True
human_vs_mistral,formal,baseline,pos_proportions,pos_AUX,170,0.04290096406660824,0.025625451441329043,-0.8867369576406674,-0.7883745214061956,6.173783606464551e-19,3.2412363933938893e-18,True
human_vs_mistral,formal,baseline,pos_proportions,pos_CCONJ,170,0.044665287424264816,0.06232344632768362,0.8957657309474886,0.8048847609219126,8.889199530681419e-20,5.600195704329294e-19,True
human_vs_mistral,formal,baseline,pos_proportions,pos_DET,170,0.05186372527711367,0.032433380084151475,-0.7480576848102036,-0.7135190918472653,7.112647031428493e-16,3.2006911641428223e-15,True
human_vs_mistral,formal,baseline,pos_proportions,pos_INTJ,170,0.0,0.0,0.051497530967545974,0.6666666666666666,0.28504940740261275,0.3206805833279393,False
human_vs_mistral,formal,baseline,pos_proportions,pos_NOUN,170,0.28212993550416865,0.29113377583508715,0.26994471070837645,0.2961816305469556,0.0008102709198354984,0.001379650485125308,True
human_vs_mistral,formal,baseline,pos_proportions,pos_NUM,170,0.008298898071625344,0.0,-0.7064407339618977,-0.8652505446623093,2.72160775523343e-18,1.3189329890746621e-17,True
human_vs_mistral,formal,baseline,pos_proportions,pos_PART,170,0.021573033707865168,0.02154405507851783,-0.04432739767127051,-0.06160807518273582,0.4872895146472158,0.5032662200454852,False
human_vs_mistral,formal,baseline,pos_proportions,pos_PRON,170,0.05292205847112389,0.02044298948248241,-1.3349483318638606,-0.960233918128655,1.818007844144167e-27,2.863362354527063e-26,True
human_vs_mistral,formal,baseline,pos_proportions,pos_PROPN,170,0.006791191052692263,0.006042351223074114,0.12528768754708333,0.20350492880613363,0.023373718497632985,0.03346691512161087,True
human_vs_mistral,formal,baseline,pos_proportions,pos_PUNCT,170,0.0770979020979021,0.1527417746759721,2.0461060619414058,0.9968352253181975,1.7971545105747267e-29,1.1322073416620779e-27,True
human_vs_mistral,formal,baseline,pos_proportions,pos_SCONJ,170,0.022918271587646193,0.011764705882352941,-0.6812849628395122,-0.6635706914344686,6.201920587558605e-14,2.604806646774614e-13,True
human_vs_mistral,formal,baseline,pos_proportions,pos_SYM,170,0.0,0.0,-0.0944712201561163,-0.41935483870967744,0.04154586431450709,0.05689977069160753,False
