row,condition,comment
77,baseline,"PokerStars har en riktig Mac-klient numera, men de ligger på Isle of Man och är alltså inte inom EU. Vill du absolut ha EU-licens är utbudet fortfarande rätt tunt; då är webbläsar-/Java-klienter hos Malta-sajter oftast alternativet."
79,human_like,"Kolla Science Fiction-bokhandeln på Västerlånggatan i Gamla stan, de brukar ha både Catan och en hel del andra brädspel. Annars är Alphaspel i Hägersten riktigt bra och har ett betydligt större sortiment – lite utanför city, men klart värt resan. Båda har webbshop så du kan kolla lagersaldot innan du åker."
75,baseline,"PokerStars har en riktig Mac-klient numera och den funkar bra. Inte inom EU dock, så vill du ha en EU-licensierad sajt får du nog köra webklient eller Windows via Parallels/Crossover tills vidare."
78,detector_evasive,PokerStars har en riktig Mac-klient nu. Unibet också och de kör på Malta-licens inom EU. Full Tilt är knappast enda valet längre...
80,human_like,"Kolla Science Fiction-bokhandeln i Gamla stan eller Alphaspel i Hägersten, båda har bra utbud av brädspel. Dragon’s Lair på Kungsholmen är också värt ett försök. Catan lär finnas, men Diplomacy kan vara knepigare, så ring eller kolla lagersaldot på nätet först."
81,detector_evasive,"Kolla Science Fiction-bokhandeln på Västerlånggatan i Gamla stan. Bra spelavdelning och Catan brukar finnas. Alphaspel i Hägersten har ännu större utbud. Diplomacy är lite svårare, men deras lagersaldo finns på nätet... varför gå runt i onödan? Dragon’s Lair på Kungsholmen kan också vara värt ett stopp."
81,baseline,Kolla Science Fiction-bokhandeln i Gamla stan eller Alphaspel i Hägersten – båda har stort utbud av brädspel och brukar ha både Catan och liknande klassiker. Alphaspel har även webbshop där du kan kontrollera lagersaldot innan du åker dit.
82,human_like,"Kolla Science Fiction-bokhandeln i Gamla stan eller Alphaspel i Hägersten, båda har betydligt bättre utbud än vanliga leksaksaffärer. Dragon’s Lair brukar också ha mycket brädspel. Settlers heter oftast bara Catan numera, så fråga efter det. Diplomacy kan vara lite svårare att hitta, men de kan säkert beställa hem det."
82,baseline,"Kolla Science Fiction-bokhandeln i Gamla stan, Dragon’s Lair på Kungsholmen eller Alphaspel i Hägersten. Alphaspel har nog störst utbud; både Diplomacy och Catan brukar finnas där, annars kan de ofta beställa hem."
81,human_like,"Kolla Science Fiction-bokhandeln i Gamla stan, de har en rätt stor spelavdelning. Annars är Dragon’s Lair på Kungsholmen och Alphaspel i Hägersten bra tips – särskilt Alphaspel har ett riktigt stort sortiment. Catan lär finnas hos samtliga, Diplomacy kan vara värt att ringa och fråga om först."
83,human_like,"Kolla Science Fiction-bokhandeln i Gamla stan, de har en rätt bra spelavdelning. Annars är Alphaspel i Hägersten nog bästa tipset, betydligt större utbud av både brädspel och figurspel. Catan lär finnas på båda, Diplomacy kan vara värt att kolla lagersaldot på nätet eller ringa om först."
83,baseline,"Kolla Science Fiction-bokhandeln i Gamla stan, Dragon’s Lair på Kungsholmen eller Alphaspel i Hägersten. Alla har betydligt större brädspelsutbud än vanliga leksaksaffärer. Catan lär finnas, medan Diplomacy kan vara värt att kolla lagersaldot för eller ringa om först."
78,baseline,PokerStars och Unibet har riktiga macOS-klienter och drivs via Malta inom EU. Kolla bara att du använder den svensklicensierade versionen. Full Tilt är för övrigt nedlagt sedan länge.
80,detector_evasive,"Kolla Science Fiction-bokhandeln på Västerlånggatan i Gamla stan. Bra hyllor med Catan och annat. Alphaspel vid Örnsberg är ännu vassare om du orkar ta tuben. Där lär även Diplomacy finnas, annars kan de ofta ta hem det. Varför leta på vanliga leksaksaffärer när Alphaspel finns...?"
84,human_like,"Kolla Science Fiction-bokhandeln i Gamla stan, de har en rätt stor spelavdelning. Alphaspel i Hägersten är också riktigt bra och har ett ännu större utbud – kolla lagersaldot på deras hemsida innan du åker. Settlers heter oftast bara Catan numera, så sök på det. Diplomacy kan vara lite svårare att hitta, men båda brukar kunna beställa hem om det inte finns inne."
84,baseline,"Kolla Science Fiction Bokhandeln i Gamla stan, Dragon’s Lair på Kungsholmen eller Alphaspel i Hägersten. Alla har betydligt bättre brädspelsutbud än vanliga leksaksaffärer; kolla lagerstatus på nätet först om du söker just Diplomacy eller Catan."
84,detector_evasive,Kolla Alphaspel i Hägersten. Stort utbud och kunnig personal. Science Fiction-bokhandeln på Västerlånggatan har också en bra spelavdelning. Dragon’s Lair på Kungsholmen är ett annat säkert kort. Catan lär finnas på flera av dem. Diplomacy kan vara knepigare... ring och fråga innan du åker.
85,baseline,"Ganska meningslös fråga. Den som har extrema åsikter kan enkelt svara det intervjuaren vill höra, medan någon som ogillar Vilks konst ändå kan respektera yttrandefriheten och ta avstånd från våld. Bättre att informera tydligt om svenska lagar och demokratiska principer samt bedöma konkreta hot, våldsbejakande extremism och handlingar – inte kräva ”rätt” åsikt om en viss person."
82,detector_evasive,"Kolla Alphaspel på Instrumentvägen i Hägersten. Stort utbud och mer än bara standardhyllan. Science Fiction-bokhandeln på Västerlånggatan i Gamla stan har också Catan, Diplomacy och en hel del annat. Varför springa runt i kedjorna...? Kolla lagersaldo på deras sajter först."
83,detector_evasive,Kolla Science Fiction Bokhandeln på Västerlånggatan i Gamla stan. Bra hyllor med Catan och andra moderna brädspel. Alphaspel på Instrumentvägen i Hägersten har ännu större utbud. Diplomacy kan vara svårare att hitta inne men fråga personalen... de kan ofta ta hem det.
87,baseline,"Nej, det känns mest som symbolpolitik. En extremist kan ljuga och en helt fredlig person kan ogilla Vilks utan att vara ett säkerhetshot. Fråga hellre tydligt om synen på yttrandefrihet, religionskritik, våld och svensk lag – och bedöm framför allt konkreta handlingar och säkerhetsuppgifter, inte åsikten om en enskild konstnär."
87,detector_evasive,"Ganska meningslös fråga. Vem som helst kan säga rätt sak på en intervju. Fråga hellre om yttrandefrihet, svensk lag och rätten att kritisera religion. Men det viktiga är ändå handlingar, hot och kopplingar till våldsgrupper. En åsikt om Lars Vilks bevisar inget."
86,human_like,"Nej, det låter mest som symbolpolitik. Vem som helst kan svara det de tror att handläggaren vill höra, och vad man tycker om just Lars Vilks säger inte särskilt mycket. Fråga hellre om synen på yttrandefrihet, religionsfrihet, våld och svensk lag – och var tydlig med att hot och våld aldrig är acceptabelt. Bedöm människor efter faktiska handlingar och konkreta säkerhetsuppgifter, inte ett slags åsiktstest."
86,detector_evasive,"Ganska meningslös fråga. Den som har extrema åsikter kan bara svara rätt och gå vidare. Vad ska Migrationsverket ens dra för slutsats av ett svar om Lars Vilks? Bättre att kontrollera identitet, bakgrund och kopplingar till våldsgrupper. Samt vara tydlig med att svensk lag gäller. Åsiktsprov hör inte hemma i en rättsstat."
86,baseline,"Nej, det låter mest som symbolpolitik. Vad någon tycker om Lars Vilks säger ganska lite, och den som har extrema åsikter kan förstås ljuga. Bättre att tydligt fråga om och informera om grundläggande principer: yttrandefrihet, religionsfrihet, jämställdhet, demokrati och att hot eller våld aldrig är acceptabelt. Det är handlingar och faktisk riskbild som bör bedömas, inte om man svarar ”rätt” om en viss person."
85,human_like,"Ganska meningslös fråga. Vem som helst kan svara det de tror att Migrationsverket vill höra, och vad man personligen tycker om Lars Vilks säger inte särskilt mycket. Bättre att fråga om synen på yttrandefrihet, religionsfrihet, demokrati och rätten att kritisera religion – och framför allt bedöma människors faktiska handlingar, inte försöka tankeläsa dem via en enskild kontrollfråga."
65,human_like,"Det låter som The Woman with 40 Personalities. Tror den visades som Kvinnan med 40 personligheter på svensk tv, och där fick man se hur både handstil och språk ändrades i dagboken beroende på personlighet."
85,detector_evasive,"Ganska meningslös fråga. Den som har extrema åsikter kan enkelt ljuga om Lars Vilks. Dessutom är det inte förbjudet att ogilla hans konst. Det viktiga är om personen accepterar svensk lag, yttrandefrihet och att hot eller våld aldrig är okej. Fråga konkret om det i stället. Samma frågor till alla... annars blir det mest symbolpolitik."
87,human_like,"Ganska meningslös fråga. Vem som helst kan ju svara det de tror att handläggaren vill höra, och åsikter om Lars Vilks säger knappast allt om en persons värderingar. Bättre att vara tydlig med att svensk lag gäller, inklusive yttrandefrihet och rätten att kritisera religion, och ingripa mot faktiska hot eller brott i stället för att försöka tankeläsa folk på en intervju."
89,baseline,"En liten mängd härsken allroundkrydda är oftast inte farlig, men kan ge illamående, magont, kräkningar eller diarré. Drick lite vatten och avvakta, men släng kryddan. Vid kraftiga eller ihållande symtom, andningsbesvär eller allergisk reaktion: kontakta 1177/Giftinformation, och ring 112 om det är akut."
88,baseline,"En liten mängd härsken allroundkrydda är oftast inte farlig, men kan ge illamående, magont, kräkningar eller diarré. Drick lite vatten och avvakta, men sök vård eller ring Giftinformation (010‑456 67 00) om du får kraftiga eller ihållande symtom, eller om kryddan var möglig. Ring 112 vid allvarliga besvär."
89,human_like,"Härsken krydda är oftast mer äcklig än farlig. Har du bara fått i dig lite kan du möjligen bli illamående eller få ont i magen/diarré, men sannolikt händer inget alls. Drick lite vatten och avvakta. Får du kraftiga eller ihållande besvär, svårt att andas eller svullnad ska du kontakta 1177/Giftinformation, och vid akuta symtom 112. Släng kryddan bara."
89,detector_evasive,"En liten mängd härsken krydda brukar mest smaka illa. Möjligen magknip, illamående eller diarré ett tag. Drick vatten och släng burken. Var den möglig är det en annan sak. Får du kraftiga besvär, upprepade kräkningar eller svårt att andas, ring 1177 eller Giftinformationscentralen på 010-456 67 00. Akut? 112."
88,detector_evasive,"En liten mängd härsken allroundkrydda brukar mest ge äcklig smak. Ibland illamående, magknip, kräkning eller diarré. Drick vatten och avvakta. Var kryddan möglig eller luktade kemiskt? Släng burken. Ring Giftinformation på 010-456 67 00 om du fått i dig mycket. Sök vård vid svåra eller långvariga besvär, blodiga kräkningar/avföring eller tecken på uttorkning. Vid akuta symtom ring 112."
88,human_like,"Har du bara fått i dig lite är det oftast ingen fara, mest risk för tillfälligt illamående, magont, kräkningar eller diarré. Drick vatten och avvakta, men framkalla inte kräkning. Kontakta 1177 eller Giftinformation (010‑456 67 00) om du fått i dig mycket eller får tydliga besvär. Vid svåra symtom som andningsbesvär eller kraftig påverkan, ring 112. Släng kryddan förstås."
90,baseline,"En liten mängd härsken allroundkrydda är oftast inte farlig, men kan smaka illa och möjligen ge tillfälligt illamående, magknip, kräkningar eller diarré. Drick vatten och avvakta. Sök råd via 1177 eller Giftinformation om du fått i dig mycket eller får kraftiga/ihållande symtom, andningsbesvär eller svullnad. Släng kryddan."
92,baseline,Verkar tyvärr som att den har utgått ur sortimentet. Har inte sett den på evigheter heller – bästa chansen är nog att kontakta tillverkaren och fråga.
91,detector_evasive,"Härsken krydda smakar illa men en liten mängd brukar inte ge nåt allvarligt. Möjligen ont i magen, illamående eller diarré. Drick vatten och kasta burken. Får du kraftiga symtom, svårt att andas eller blir snabbt sämre så ring 1177. Vid akuta besvär, 112. Var kryddan möglig eller burken fuktskadad? Då hade jag varit extra vaksam."
93,baseline,Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på länge – kanske värt att mejla tillverkaren och fråga om den kan komma tillbaka!
90,human_like,"Har du bara fått i dig lite härsken krydda är det oftast ingen fara, mer än att det smakar illa och möjligen kan ge ont i magen, illamående eller diarré. Drick lite vatten och avvakta. Får du kraftiga eller långvariga besvär, upprepade kräkningar, feber eller svårt att andas ska du kontakta 1177/akutvård. Släng kryddan bara."
92,human_like,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på evigheter, så himla synd – den var ju hur god som helst!"
92,detector_evasive,"Har inte sett den på länge. Den verkar ha utgått ur sortimentet. Varken ICA, Coop eller Willys har den här... varför försvinner alltid de godaste?"
93,human_like,"Tror tyvärr att den har utgått. Har inte sett den på flera år, och den var ju så sjukt god! Hoppas verkligen den gör comeback."
90,detector_evasive,"En liten mängd härsken allroundkrydda brukar mest ge äcklig smak och möjligen magknip, illamående eller diarré. Drick vatten och släng burken. Framkalla inte kräkning. Får du kraftiga magsmärtor, upprepade kräkningar, andningsbesvär eller blir slö ska du kontakta 1177. Akut läge? Ring 112 och begär Giftinformation."
93,detector_evasive,"Ser ut som den har utgått ur sortimentet. Inte sett den på ICA, Coop eller Willys på länge. Kolla med tillverkaren direkt... annars lär den vara borta för gott. Varför försvinner alltid favoriterna?"
91,baseline,"Har du bara fått i dig en liten mängd är det oftast ingen fara. Härsken krydda kan smaka illa och möjligen ge tillfälligt illamående, magont, kräkningar eller diarré. Drick lite vatten och avvakta. Kontakta Giftinformation på 010‑456 67 00 om du fått i dig mycket eller är osäker. Vid svåra symtom, andningsbesvär eller kraftig allergisk reaktion: ring 112."
95,baseline,"Tyvärr verkar den ha utgått ur sortimentet. Jag har inte heller sett den på väldigt länge – synd, för den var verkligen underbar!"
91,human_like,"Om det bara var lite härsken krydda är det oftast ingen fara, mer än att man kan bli illamående eller få ont i magen/diarré. Drick lite vatten och avvakta, men framkalla inte kräkning. Får du kraftiga eller ihållande symtom, eller om kryddan var möglig snarare än bara gammal, ring 1177 eller Giftinformation på 010‑456 67 00. Släng burken förstås."
94,baseline,"Verkar tyvärr som att den har utgått ur sortimentet. Har inte heller sett den på evigheter – riktigt synd, den var ju hur god som helst!"
95,human_like,"Tror tyvärr att den har utgått ur sortimentet. Har inte sett den på evigheter, vilket är synd – den var ju hur god som helst!"
94,human_like,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på evigheter, inte ens i de större butikerna. Riktigt synd, den var ju hur god som helst!"
96,human_like,"Verkar tyvärr som att den har utgått ur sortimentet. Jag har inte heller sett den på evigheter, inte ens i de större butikerna. Riktigt synd, den var ju hur god som helst!"
96,baseline,"Tyvärr verkar den ha utgått ur sortimentet. Jag har inte heller sett den på länge – synd, för den var riktigt god!"
97,baseline,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på länge – synd, för den var ju hur god som helst!"
98,baseline,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på väldigt länge – riktigt synd, den var ju hur god som helst!"
95,detector_evasive,"Verkar tyvärr ha utgått. Har inte sett den på ICA, Coop eller Willys på länge. Kanske finns nåt restlager hos en mindre kiosk... men annars lär den vara borta. Varför försvinner alltid de godaste?"
97,detector_evasive,"Har inte sett den på länge heller. Kollat ICA Maxi, Coop, Willys och Hemköp utan napp. Gissar att den slutat säljas... annars borde den dykt upp nånstans vid det här laget?"
97,human_like,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på evigheter, vilket är synd – den var ju löjligt god. 😭"
99,baseline,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på länge, så enda chansen är nog restlager eller att kontakta tillverkaren och fråga."
98,human_like,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på evigheter, vilket är synd – den var ju hur god som helst!"
94,detector_evasive,"Den verkar tyvärr ha utgått. Har inte sett den på ICA, Coop eller Willys på länge. Kanske nåt restparti hos ÖoB eller Matsmart... varför försvinner alltid de godaste glassarna?"
99,detector_evasive,"Tror den har utgått ur sortimentet. Inte sett den på ICA, Coop eller Willys på länge. Kanske dyker upp på ÖoB eller Dollarstore som restparti... varför försvinner alltid favoriterna?"
99,human_like,"Tror tyvärr att den har utgått ur sortimentet. Har inte heller sett den på evigheter, och det är synd för den var ju löjligt god."
98,detector_evasive,"Tror tyvärr den har utgått. Har inte sett den på Ica, Coop eller Willys på evigheter. Kanske nån gammal låda finns kvar på ÖoB... men annars är det nog kört. Varför försvinner alltid de godaste?"
96,detector_evasive,"Den verkar tyvärr ha utgått. Har inte sett den på ICA, Coop eller Willys på länge. Kanske finns nåt restlager nånstans... men varför tar de alltid bort de godaste?"
