row,condition,comment
771,baseline,"Det varierar rätt mycket beroende på arbetsplats och avtal, men 40 h/vecka är ofta “grund” även där. Jour/beredskap räknas inte alltid som vanlig arbetstid utan ersätts separat (jourpeng/OB) och kan ibland ligga utanför schemat. Sen kan det bli mer timmar vissa veckor pga övertid, men det ska normalt kompenseras med pengar eller ledighet. Kolla kollektivavtalet för just den branschen/rollen, där står det exakt hur jouren räknas."
760,baseline,"Alltså jag fattar tanken, men jag tror inte det blir särskilt träffsäkert i praktiken. Att fråga “vad tycker du om Lars Vilks?” säger mest om hur bra personen är på att läsa av vad som är “rätt” svar i en intervju, inte om de faktiskt är en säkerhetsrisk. En riktig extremist kan ju bara köra på “yttrandefrihet är viktigt” och så är det klart.

Sen blir det också lite skevt att göra Vilks till någon sorts lackmustest för “godkända värderingar”. Det riskerar mest att bli symbolpolitik och skapa mer misstänksamhet mot helt vanliga människor som kanske inte ens vet vem han var eller varför han var kontroversiell.

Vill man fånga upp våldsbejakande extremism får man nog jobba med ordentlig bakgrundskoll, underrättelser, uppföljning och faktiska indikatorer på radikalisering – inte en enskild kuggfråga. Så ja, dum fråga? Inte dumt att vilja screena, men just den frågan känns ganska meningslös."
766,baseline,"Tycker det är en rätt dum och mest symbolisk fråga, ja. Dels säger svaret typ ingenting om vad personen faktiskt tycker innerst inne (folk svarar det som “ska” sägas), dels kan du inte bygga myndighetsbeslut på en sån godtycklig lackmustest-grej. Vill man fånga upp extremism så handlar det mer om bakgrundskontroller, konkreta kopplingar, våldsbejakande nätverk och beteenden – inte om man kan rabbla “rätt” åsikt om Vilks i en intervju. Och dessutom: ska man då börja fråga om Charlie Hebdo, Salman Rushdie, koranbränningar, Israel/Palestina osv? Blir bara en politisk lojalitetsintervju till slut."
761,baseline,"Alltså jag fattar hur du tänker, men det där känns mer som en “känslofråga” än ett vettigt urvalskriterium. Att fråga om Lars Vilks blir ju lätt ett slags lojalitetstest där folk bara säger det de tror myndigheten vill höra. Extrema typer kommer inte direkt avslöja sig för att en handläggare ställer en laddad fråga i ett rum med tolk.

Dessutom: vad är “rätt” svar? Att man gillar honom? Att man tycker hans konst var onödig? Att man är neutral? Man kan ju både försvara yttrandefrihet och samtidigt tycka att provokationer är korkade, utan att vara islamist för det.

Ska man kolla extremism så är det bättre med seriösa bakgrundskontroller, info från säkerhetstjänster, beteendemönster, nätverk osv – inte en symbolfråga som bara triggar identitetspolitik åt alla håll. Jag skulle säga: dum fråga i praktiken, även om intentionen är begriplig."
762,baseline,"Alltså jag fattar hur du tänker, men det där känns mer som en “gotcha”-fråga än ett seriöst urvalskriterium. Dels är det ganska lätt att säga det man tror intervjuaren vill höra, oavsett om man är extremist eller inte. Dels riskerar man att göra Lars Vilks till någon slags lojalitetstest för att få uppehållstillstånd, vilket blir rätt skevt och rättsosäkert.

Ska man fånga upp extremism så är det väl bättre med en helhetsbedömning: bakgrund, nätverk, resvägar, eventuella kopplingar, motsägelser i berättelsen osv. Åsikter om en specifik person/konstnär säger inte så mycket i sig, och du lär få massor av “jag vet inte vem det är”-svar som inte betyder någonting.

Sen kan man absolut fråga generellt om syn på yttrandefrihet, våld, demokrati och sånt. Men just “vad tycker du om Vilks?” känns mest som att man vill provocera fram en reaktion, och det är inte samma sak som bra säkerhetsarbete."
764,baseline,"Alltså, jag fattar hur du tänker, men det där känns mest som en symbolfråga som inte säger särskilt mycket i praktiken. En extremist som vill ta sig igenom en intervju kan ju bara svara “jag bryr mig inte” eller dra nåt PK-svar och så är det klart. Och vanliga människor kan dessutom bli skitnervösa, missförstå vem Vilks var, eller säga nåt klumpigt utan att vara farliga för det.

Ska man screena folk så är det väl bättre att fokusera på konkreta grejer: inställning till våld, demokrati, hot mot oliktänkande, kvinnors rättigheter, lag och ordning osv. Frågan om Vilks riskerar mest att bli en politisk lackmustest där man får massa falska träffar och samtidigt missar de som kan spela spelet. Så ja, lite dum fråga kanske – eller i alla fall dåligt verktyg för det du vill uppnå."
767,baseline,"Alltså jag fattar hur du tänker, men jag tror det där är en rätt dålig “lackmustest”-fråga i praktiken. Dels är det sjukt lätt att svara “rätt” om man bara läst på minsta lilla, dels säger en åsikt om Vilks inte automatiskt något om hur man faktiskt beter sig eller vilka värderingar man har i stort. Och om någon svarar “fel”, vad ska MV ens göra med det? Avslag pga dålig smak/åsikt? Känns rätt slippery slope.

Ska man göra intervjuer som fångar upp extremism så är det nog bättre att ställa bredare frågor om syn på yttrandefrihet, våld, demokrati, jämställdhet, lagar i Sverige osv, och kolla konsistens över tid. Vilks-frågan blir mer symbolpolitik än ett seriöst säkerhetsfilter. Sen fattar jag att den lockar, men den är för enkel att spela."
765,baseline,"Alltså jag fattar hur du tänker, men det där känns mest som en symbolfråga som inte säger så mycket i praktiken. De som är extremister och har halvkoll på hur systemet funkar kan ju bara svara “yttrandefrihet gäller” och sen är det klart. Och andra som är helt vanliga människor men kanske är religiösa eller bara inte hängt med i svensk debatt kan svara klumpigt och så blir det fel av helt fel skäl.

Ska man göra någon form av kontroll så är det väl bättre att ställa bredare frågor om syn på våld, demokrati, lagar i Sverige, jämställdhet, hot mot oliktänkande osv – och kolla mönster, inte en enskild “gotcha” om Vilks. Dessutom: ska man börja ha åsiktsintervjuer som villkor så är man ute på rätt hal is. Vi kan straffa handlingar och hot, inte folk som tycker “fel” om en konstnär."
770,baseline,"Alltså jag fattar hur du tänker, men det där känns mer som en symbolfråga än ett seriöst urvalskriterium. Dels vet många nyanlända knappt vem Vilks var, dels kan vem som helst svara “rätt” på en sån fråga om de vill framstå som rumsrena. Och om någon svarar “fel” – vad ska MV göra med det, neka på åsikt? Det blir både rättsosäkert och lätt att spela på.

Vill man fånga upp extremism är det bättre med riktiga säkerhetsprövningar och uppföljning, inte en enskild “gotcha”-fråga. Typ kolla nätverk, resmönster, tidigare domar/uppgifter, kopplingar till organisationer osv. En intervju med en laddad fråga riskerar mest att bli teater för galleriet och skapa mer polarisering. Så ja, lite dum fråga i praktiken, även om motivet (att stoppa extremister) är rimligt."
769,baseline,"Alltså jag fattar hur du tänker, men det där känns mer som symbolpolitik än en vettig gallring. Vilks är ju en laddad markör och du får bara inövade svar: “yttrandefrihet är viktigt” och så är det klart. En person som vill framstå som rumsren svarar “rätt” oavsett, och en vanlig nyanländ som knappt har koll på svensk konstdebatt hamnar plötsligt i en fälla där fel nyans kan tolkas som extremism.

Ska man göra bakgrundskontroller får man väl titta på faktiska kopplingar, resvägar, tidigare aktivitet, sociala nätverk, vad SÄPO bedömer osv – inte ett lackmustest med ett namn som halva världen inte ens bryr sig om. Och vill man mäta värderingar så är det bättre med bredare frågor om demokrati, våld, religionsfrihet och lagar, inte “vad tycker du om X-person”. Så ja, lite dum fråga i praktiken, även om intentionen är begriplig."
773,baseline,"Alltså, stå inte ute i regnet och “vänta in” henne, det blir lätt creepy och du kommer bara känna dig dum. Om ni ändå råkar ses igen IRL är det hundra gånger bättre att bara le och säga “hej, vilken fin hund” och småprata lite.

Facebook kan funka, men bara om ni faktiskt har någon rimlig koppling där (typ gemensamma vänner) och du skriver på ett normalt sätt. Inte “jag såg dig” som om du spanat på henne i flera dagar, utan mer lätt och avdramatiserat.

Typ:  
“Hej! Tror vi mötts på promenadstråket vid [platsen], du var ute med hunden. Jag kom på att jag borde sagt hej. Om du känner för det kan vi ta en kaffe eller ta en promenad nån dag?”

Och om hon inte nappar/inte svarar: släpp det direkt och gå vidare. Det viktigaste är att du inte gör en grej av det."
775,baseline,"Skippa “stå i regnet och vänta”, det blir bara creepy om du börjar tajma hennes promenader. Och FB-meddelande kan funka, men bara om ni faktiskt har nån naturlig koppling där (typ gemensamma vänner/grupper) och du skriver normalt.

Skriv inte “jag såg dig innan igår”, det låter som att du spanat. Håll det lätt och respektfullt, typ:

“Hej! Tror vi har mötts ett par gånger när du varit ute med hunden vid [plats]. Jag tyckte du verkade trevlig och tänkte kolla om du vill ta en kaffe eller en promenad nån dag? Om inte så är det såklart lugnt.”

Sen får du acceptera om hon ignorerar/nejjar utan att tjata. Ärligt talat är det oftast bättre att säga “hej” på plats nästa gång och ta det därifrån, men om du nu ändå ska skriva: kort, vänligt, noll press."
774,baseline,"Alltså nej, stå inte ute i regnet och “råka” vänta in henne, det blir bara creepigt. Och att slida in på Facebook efter två hundpromenader kan också kännas lite för på, speciellt om ni inte ens hälsat.

Bästa är att ta det IRL nästa gång du ser henne: le, säg “hej”, och typ “jag tror vi brukar gå här samma tid, vad heter hunden?” Superenkelt, låg press. Får du bra vibe kan du följa upp med “vill du ta en kaffe nån dag?” eller “ska vi ta en kort hundpromenad ihop nån gång?” (även om du inte har hund, det funkar som kontext).

Om du absolut ska skriva på FB: håll det lätt och normalt, inget “vi borde träffas?? (a)”. Typ: “Hej! Tror vi har setts ett par gånger när du varit ute med hunden här i området. Tänkte bara säga hej – vad heter den?” Då kan hon svara utan att det blir awkward. Om hon är kort/inte svarar, släpp det bara."
763,baseline,"Alltså jag fattar hur du tänker, men jag tror det där blir en rätt meningslös “testfråga” i praktiken. Dels för att många nyanlända inte ens har koll på vem Vilks var (särskilt om de precis kommit), dels för att den som faktiskt är extremist och har halvtaskig impulskontroll lär ha lärt sig ganska snabbt vad som är “rätt” svar i en myndighetsintervju. Då mäter man mest hur bra folk är på att läsa av situationen, inte deras faktiska värderingar.

Sen blir det också lite knepigt rättssäkerhetsmässigt: ska uppehållstillstånd påverkas av en åsikt om en specifik svensk konstnär? Det luktar åsiktsregistrering och godtycke. Bättre i så fall att fokusera på konkreta saker: kopplingar till våldsbejakande miljöer, resor, nätverk, brott, hot, finansiering osv. Att någon säger “jag tycker han var en idiot” är liksom inte samma sak som att någon stödjer våld eller vill införa sharia med tvång.

Om man vill ha någon form av värderingskoll borde den vara mer generell: syn på yttrandefrihet, våld, demokrati, kvinnors rättigheter – och även där är problemet att folk kan svara det de tror förväntas. Så nej, dum fråga kanske inte, men ganska ineffektiv och riskerar mest att bli symbolpolitik."
768,baseline,"Tycker spontant att det är en rätt meningslös “lackmustest”-fråga. Dels för att de som vill ljuga bara säger det som låter rätt (“yttrandefrihet är viktigt” osv), dels för att många nyanlända kanske inte ens vet vem Vilks var eller varför han blev en symbolfråga här. Och om de känner till honom kan reaktionen lika gärna vara präglad av rädsla, missförstånd eller ren okunskap snarare än “extremism”.

Ska man bedöma om någon har odemokratiska värderingar eller våldsbejakande tendenser finns det bättre sätt än att namedroppa ett svenskt kulturkrigscase. Fråga generellt om syn på yttrandefrihet, religionskritik, våld, hot, apostasi, kvinnors och HBTQ-personers rättigheter, om man accepterar svensk lag framför religiösa regler osv. Det säger mer och är svårare att ducka bakom inövade fraser.

Sen är det också en myndighetsfråga: Migrationsverket prövar skyddsskäl och identitet, Säpo står för hotbedömningar. Att MV ska sitta och köra “Vilks-frågan” på varenda intervju känns mer som symbolpolitik än faktisk säkerhet."
776,baseline,"Alltså nej, stå inte ute i regnet och stalk-vänta, det blir bara creepy. Och ett “jag såg dig häromdagen, vill du träffas?” från en random på Facebook kan lätt landa fel om ni inte ens pratat.

Bättre: vänta tills du ser henne igen och håll det superenkelt i verkligheten. Typ: “Hej, vi har setts här ett par gånger när du rastar hunden, jag heter X.” Le, sen känn av. Om hon verkar trevlig och stannar: “Vad heter hunden?” Lite smalltalk, sen kan du avrunda med: “Om du vill kan vi ta en kaffe/nån promenad nån dag.”

Om du absolut ska skriva på Facebook (typ om ni redan är vänner eller har nån naturlig koppling): håll det lätt och utan “träffas?? (a)”. Typ: “Hej! Tror jag sett dig några gånger när jag promenerat förbi med din hund. Tänkte bara säga hej 🙂 Hur är läget?” Och sen se om hon ens svarar. Svarar hon kort/inte alls = släpp det.

Kort sagt: IRL först, FB bara om det finns en rimlig anledning."
783,baseline,"Snälla stå inte ute i regnet och “vänta in” henne, det blir lätt creepy. Om du nu ändå hittat henne på Facebook så kan du skriva, men håll det lätt och utan “vi måste ses”-vibbar direkt.

Typ: “Hej! Tror jag sett dig ett par gånger när du varit ute med hunden på [vägen/området]. Tänkte bara säga hej 🙂 Om du vill kan vi ta en kaffe eller en hundpromenad nån dag.”  

Poängen är: visa att du inte är en stalker, ge henne en enkel utväg att tacka nej, och ta inte illa upp om hon inte svarar. Många tjejer tycker det är helt okej med ett sånt meddelande om det är respektfullt och inte påträngande. Och annars: nästa gång ni ses IRL, le och säg bara “hej”, det räcker långt."
782,baseline,"Alltså, stå inte ute i regnet och “vänta in” henne, det blir lätt lite stalker-vibbar även om du menar väl. Om du nu ska skriva på FB så håll det avslappnat och konkret, inte “jag såg dig och undrar om vi kan träffas?? (a)” direkt, det blir rätt random.

Typ: “Hej! Vi har nog setts ett par gånger när du rastar hunden vid [plats]. Tänkte bara säga hej – hur är läget?” och om hon svarar trevligt kan du följa upp med “Jag tar en kaffe/promenad nån dag om du känner för det.” Enkelt, utan press.

Och ja, vissa tycker FB-kontakt är helt okej, andra tycker det är lite märkligt om man inte ens pratat. Så var beredd på att hon kanske inte svarar, och ta det lugnt i så fall. Bästa är egentligen att säga hej nästa gång ni ses IRL och snacka lite om hunden, det är världens öppning."
780,baseline,"Skippa “stå i regnet och vänta” direkt, det blir lätt creepy om du börjar tajma hennes hundrundor. Facebook kan funka, men bara om ni faktiskt har någon rimlig koppling där (typ gemensamma vänner) och du håller det avslappnat.

Skriv inte “jag såg dig och undrar om vi kan träffas?? (a)” – det blir för på och lite stalker-vibbar. Kör hellre något enkelt och normalt, typ:

“Hej! Jag tror vi har setts ett par gånger när du varit ute med hunden vid [plats]. Tänkte bara säga hej 🙂 Hur är läget?”

Om hon svarar och verkar trevlig kan du efter ett par meddelanden föreslå något low key:

“Jag brukar gå samma runda ibland, vill du ta en promenad/ta en kaffe någon dag när du ändå är ute med hunden?”

Och reagerar hon inte eller svarar kort/torrt så släpp det bara. Det som brukar funka är att vara artig, tydlig och inte göra en grej av att du “spanat” på henne flera dagar."
784,baseline,"Alltså, stå inte ute i regnet som nån stalker bara för att “råka” springa på henne igen. Om du nu ändå hittat henne på FB så kan du skriva, men håll det lätt och inte “vi kan väl träffas?? (a)” direkt, det blir lätt lite desperat/creepy när man bara sett varandra på gatan.

Typ: “Hej! Tror jag sett dig ett par gånger när du varit ute med hunden här i området. Tänkte bara säga hej – hur är läget?” Och om hon svarar bra kan du följa upp med nåt enkelt: “Jag tar ofta en promenad/kaffe på [ställe], vill du hänga på nån dag?” 

Och ja, vissa tjejer reagerar positivt på FB-kontakt, men bara om det är respektfullt och du tar ett nej/inget svar som ett svar. Svarar hon kort eller inte alls: släpp det och gå vidare."
786,baseline,"Alltså snälla, stå inte ute i regnet och stalk-waita in henne som nån Netflix-seriemördare. Om du ändå har henne på Facebook kan du skriva, men håll det lätt och normalt – inte “jag såg dig” som om du spanat i buskarna.

Typ:  
“Hej! Tror vi har setts ett par gånger när du varit ute med hunden. Jag kom på efteråt att jag borde sagt hej. Om du känner för det kan vi ta en kaffe nån dag när du ändå är ute på promenad?”

Sen får du bara acceptera om hon inte svarar/inte är sugen. Många tjejer tycker det är helt ok med ett sånt meddelande om tonen är respektfull och inte påträngande. Och nästa gång du ser henne IRL: le, säg hej, fråga om hunden – mycket bättre än att försöka ragga som en HR-avdelning på Facebook."
777,baseline,"Alltså nej, stå inte ute i regnet som en stalker och “råka” gå samma runda tio gånger. Om du ens ska skriva på Facebook så måste du ha en rimlig ingång, typ att ni faktiskt har haft någon kontakt/ögonkontakt eller att du har en legitim anledning att adda/skriva. Att bara droppa “jag såg dig häromdagen, vill du ses?” från ingenstans kan kännas rätt obehagligt för många, särskilt när det handlar om nån man bara passerat på gatan.

Bättre: vänta tills du ser henne igen och säg bara “Hej, jag tror vi har setts här några gånger, fin hund!” och småprata 20 sek. Känns det bra kan du avsluta med “Jag heter X förresten” och sen “ska vi ta en kaffe nån dag?” Då har hon en chans att läsa av dig och tacka ja/nej utan att känna sig “uppsökt”.

Om du ändå ska skriva: håll det extremt lätt och ofarligt. Typ: “Hej! Tror vi har setts på promenadstråket ett par gånger (du med hunden). Tänkte bara säga hej 🙂” och sen låta henne styra om hon ens vill svara. Inga “jag har sett dig flera gånger”, inga hjärtan, inga påträngande mötesförslag direkt. Facebook-kontakt kan funka, men risken är stor att det känns random om ni inte har någon gemensam koppling."
772,baseline,"Det där låter ganska “normalt” efter en dumpning, även om det känns skevt när man är mitt i det. Hjärnan är inte logisk just då – den är fast i sorg/abstinensläge. Du har vant dig vid en person, hennes doft, röst, bekräftelse, sexet, hela paketet. När det försvinner blir allt annat blekt och “fel”, och då kan du sitta och kolla på objektivt snygga tjejer men ändå känna noll, för du jämför inte med “snygg”, du jämför med din senaste starka koppling.

Att du inte ens går igång på porr är också ett tecken på att det är psyket som är trött/ledset/stressat, inte att du “bara tänker med kuken”. Sorg och stress dödar libido för många. Och ja: du idealiserar hennes utseende nu, trots att hon betedde sig som skit, för hjärnan kan separera “attraktion” från “bra människa” ganska brutalt. Det är därför folk blir kvar i toxiska relationer också – belöningssystemet hakar upp sig.

Hur länge? Olika, men ofta månader snarare än veckor, särskilt om det varit drama, push/pull, mycket känslor och sårad stolthet. Och du är inne på rätt spår: du måste hitta tillbaka till dig själv först. Sluta tvångsdejt-surfandet ett tag om det bara gör dig mer tom. Bygg upp vardagen: sömn, träning, kompisar, rutiner, nya miljöer. Noll kontakt med exet om möjligt (för varje “koll” river du upp abstinensen).

Och en grej: sluta kalla henne “psykopat” i huvudet samtidigt som du sätter henne på piedestal utseendemässigt – det blir bara en mental dragkamp. Försök se henne som en hel person: snygg, men dålig för dig. Attraktion kommer tillbaka, men först när din hjärna fattar att det här kapitlet är stängt på riktigt. Om du fortfarande är helt avstängd och mår skit efter ett bra tag (typ 3–6 månader) kan det vara värt att snacka med någon, men just nu låter det mer som klassisk hjärtesorg än “något fel på dig”."
781,baseline,"Snälla stå inte ute i regnet och “vänta in” henne, det kommer bara kännas creepy om hon märker att du hänger där. Och att randoma ett “vi borde träffas?? (a)” på FB när ni inte ens hälsat blir lätt för på.

Bättre: om du råkar möta henne igen, ta det bara normalt: “Hej! Jag tror vi har setts här några gånger, jag heter X.” Le lite, fråga nåt enkelt om hunden (ras/ålder/namn), känn av om hon verkar snackig. Om det flyter kan du avsluta med typ “Jag brukar gå här ibland, vill du ta en promenad ihop nån dag?” Låg press.

FB-meddelande kan funka om ni redan har nån naturlig koppling (gemensamma vänner, ni har interagerat innan). Annars blir det lätt “hur hittade du ens mig?”-känsla. Om du ändå ska skriva, håll det superenkelt och utan dejt-vibe direkt: “Hej! Tror jag sett dig promenera här med hunden ett par gånger. Jag heter X. Tänkte bara säga hej 🙂” Sen låter du henne ta bollen.

Och om hon inte svarar/är kort: släpp det bara och gå vidare."
785,baseline,"Alltså nej, stå inte som nån jävla stalker i regnet och “råka” dyka upp på samma promenadstråk tills hon kommer förbi. Om du nu ändå har henne på FB kan du skriva, men håll det normalt och lågmält – inte “jag såg dig och undrar om vi kan träffas?? (a)” för det låter som du samlar Pokémon.

Skriv typ: “Hej! Vi har setts ett par gånger när du varit ute med hunden här i området. Tänkte bara säga hej – hur är läget?” och känn av svaret. Om hon svarar trevligt kan du fortsätta: “Jag tycker du verkar skön, vill du ta en kaffe/nån promenad nån dag?” Klart och enkelt.

Och ja, vissa tjejer tycker det är helt okej via Facebook, andra tycker det är lite creept – det beror 100% på hur du skriver och om du accepterar ett nej utan att tjata. Får du korta svar eller inget alls: släpp det och gå vidare."
787,baseline,"Skriv inte till henne på Facebook om ni inte redan har någon naturlig koppling där (typ gemensamma vänner och hon vet vem du är). Annars blir det lätt “hur hittade han ens mig?”-vibbar och det kan kännas creepigt, även om du menar väl.

Bästa är att bara ta det nästa gång du ser henne ute: le, säg hej och släng in en enkel grej om hunden. Typ: “Hej, jag tror vi har setts här några gånger. Vad heter hunden?” Funkar det bra kan du efter en minut säga: “Jag tycker du verkar trevlig, vill du ta en kaffe någon dag eller ta en promenad ihop?” Korta, raka puckar.

Och nej, stå inte och vänta i regnet som en stalker. Fortsätt gå din vanliga runda, stöter du på henne så tar du det då. Om det aldrig händer igen så var det väl bara en söt random du mötte två gånger, sånt händer."
779,baseline,"Snälla stå inte ute i regnet och “vänta in” henne, det blir lätt creepy. Och att DM:a på Facebook när ni bara råkat passera varandra två gånger kan också landa fel om du inte har en naturlig ingång.

Bästa är att göra det IRL nästa gång du ser henne: le, säg hej och kör något superenkelt typ “Hej, jag ser dig ofta här, vad heter hunden?” eller “Jag går samma runda ibland, tänkte bara säga hej.” Känns hon mottaglig så kan du efter en minut säga “Jag heter X förresten. Vill du ta en kaffe eller gå en runda nån dag?” Klart och respektfullt, och ett nej är bara ett nej.

Om du ändå ska skriva på Facebook: håll det kort, avväpnat och ge henne en enkel utväg. Typ: “Hej! Tror vi har setts på promenadstråket vid [plats] när du var ute med hunden. Tänkte bara säga att jag tyckte du verkade trevlig. Om du vill ta en kaffe eller ta en kort hundpromenad nån dag är det kul, annars ingen fara.” Inga hjärtögon, inga “såg dig” som om du spanat, inga romaner.

Och ja, vissa tjejer reagerar positivt, men många tycker det är stelt om det känns som att du letat upp dem. Därför är IRL alltid säkrare om du får chansen."
788,baseline,"Alltså snälla stå inte ute i regnet som nån stalker och “vänta in” henne, det blir bara creepigt. Och att slajda in på Facebook efter två förbipasseranden kan också landa fel om ni inte ens hälsat.

Bästa är: nästa gång du ser henne – le, säg “hej” och kör nåt lätt typ “vi har setts här ett par gånger, jag heter X”. Fråga om hunden, nåt enkelt. Får du bra vibe kan du avsluta med “ska vi ta en kaffe nån dag?” och byta nummer.

Om du ändå ska skriva på Facebook: håll det kort, normalt och utan “vi måste träffas” direkt. Typ: “Hej! Tror vi har setts när du varit ute med hunden på [plats]. Jag tyckte du verkade trevlig, ville bara säga hej. /X” Sen ser du om hon svarar. Svarar hon kort/inte alls så släpper du det."
778,baseline,"Snälla stå inte ute i regnet och “vänta in” henne, det blir lätt creepy. Och att bara cold-DMa på FB efter två hundmöten där ni inte ens pratat… det kan också kännas lite off, särskilt om ni inte har någon naturlig koppling (typ gemensamma vänner/grupp).

Bästa är att göra det enkelt nästa gång du ser henne: le, säg “Hej” och typ “Jag ser dig och hunden här ibland, vad heter den?” Hunden är ett perfekt samtalsämne och du får direkt känna av om hon vill snacka eller bara gå vidare. Om hon verkar positiv och pratsam kan du ta nästa steg: “Jag tyckte du verkade trevlig, vill du ta en kaffe/någon hundpromenad nån dag?” Klart och avslappnat.

Om du ändå ska skriva på Facebook: håll det lätt, noll romantisk press och visa hur du ens hittade henne utan att låta som en stalker. Typ: “Hej! Vi har råkat mötas ett par gånger när du varit ute med hunden vid [plats]. Tänkte bara säga hej – jag heter [namn]. Om du någon gång vill ta en kort promenad/kaffe så hade det varit kul.” Sen punkt. Inget “såg dig innan igår” och inga emojis som signalerar desperation.

Och ja, vissa tjejer kan reagera positivt på ett DM om det är respektfullt och kort, men lika många kan tycka det är märkligt. Så var beredd på att hon kanske inte svarar – och ta det chill."
790,baseline,"Alltså, XP SP3 2026 är ju redan där lite av ett rött flagg-läge… men det du beskriver låter mer som hårdvaru-/drivrutinsstrul än “bara Windows”.

Några grejer att kolla i rätt ordning:

1) Kolla att nätverkskortet faktiskt syns i BIOS/UEFI (eller om det är integrerat: att “Onboard LAN” är Enabled). Syns det inte där ibland/ibland inte, eller försvinner det i Windows, kan det vara glapp eller döende moderkort.

2) Kolla Enhetshanteraren ordentligt: finns nätverkskortet där med gul triangel? Eller ligger det under “Okända enheter”? Om det “finns” men inte går att använda kan det vara drivrutin som saknas/är korrupt. XP är extra kinkigt om man saknar chipset-/LAN-drivrutiner från tillverkaren.

3) Att du inte kan formatera/installera alls är ofta diskproblem: trasig HDD/SSD, kass SATA-kabel/port, eller att installationsprogrammet inte hittar disken. Testa annan SATA-kabel och annan SATA-port på moderkortet. Har du en gammal IDE-disk kan den också spöka.

4) Minnesfel kan ge helt random installationstrassel. Kör Memtest86 (bootbart USB) och låt det gå minst några varv. Minsta fel = byt RAM eller testa en sticka i taget.

5) Smart-status på disken: om BIOS kan visa SMART eller om du kan boota typ Hiren’s/Ultimate Boot CD och köra disktest. Klick/seg disk = byt direkt.

6) Nätverkskort “försvinner” kan också vara strul med Windows install/registry, men när även installationen havererar så pekar det mer mot hårdvara (disk/ram/moderkort).

Och ärligt: om den här burken är gammal nog för XP så kan det vara mer ekonomiskt att bara byta dator (eller åtminstone disk + köra nåt modernare OS). Men börja med RAM-test + disk/SATA-kabel/port, det brukar avslöja 80% av såna här “allt bara dog”-fel."
794,baseline,"Det där låter tyvärr mer som hårdvaru-/diskstrul än “bara Windows”. När både nätverkskortet beter sig skumt och du dessutom inte ens kan installera om XP (och gamla installationen “försvinner”) så är det klassiska bovar:

1) Hårddisken håller på att dö / har dåliga sektorer  
Kolla i BIOS om disken ens känns igen korrekt (modellnamn/storlek). Om den gör det: boota från en USB/CD med typ Hiren’s/Ultimate Boot CD eller valfri “disk tools” och kör SMART-test + ytscanning. Visar den reallocated/pending sectors = byt disk.

2) RAM-fel (ger jättekonstiga symptom, installationer kraschar/fastnar)  
Kör Memtest86 några varv (helst över natt). Ett enda fel = misstänkt minne. Testa en sticka i taget om du har flera.

3) Moderbord/drivrutiner/BIOS-inställning  
Nätverkskort som “försvinner” kan vara att det strular på moderkortet eller att Windows tappat drivrutinen, men att installationen också ballar ur pekar mer på hårdvara. Kolla även att SATA-läget i BIOS (AHCI/IDE) inte är ändrat, men XP brukar snarare blåskärma än “vägra formatera”.

4) Ström / nätaggregat  
Om nätagget är på väg ut kan du få slumpfel. Svårt att testa utan extra grejer, men om datorn beter sig olika från gång till gång, fryser, tappar enheter osv så är det en kandidat.

Praktiskt: börja med memtest, sen SMART/diagnostik på disken. 9 av 10 gånger i den här typen av historia är det disken eller minnet. Och om det är en äldre burk: lägg inte för mycket tid på XP-installationer innan du vet att hårdvaran är frisk."
